Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740568915221,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,41.40586471557617,0.24268341064453125,1.2314224243164063,61.63124465942383,38.27745056152344,4.971343994140625,0.15137481689453125,0.1453704833984375,28.958274841308594,0,0,60.19438552856445,3.2377395629882813,0.8890304565429688,64.84015655517578,1.3167190551757813,1.361175537109375,75.82565307617188,1.8333206176757813,1.8309173583984375,0,135994.0447998047,213880.02990722656,1066.3804931640625,16794431488,8047271936,8244948992,0
200,1740568915221,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,0,0,0,0,100,0,0,0,0,0,0,30.692108154296875,18.72338104248047,0,45.830936431884766,0,0,0,0,0,0,135994.32049560547,213880.22760009766,1066.3804931640625,16794431488,8047271936,8245846016,0
201,1740568915422,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,26.60626983642578,7.182334899902344,0,7.480171203613281,4.3197021484375,0.23160552978515625,0.1094970703125,0.07086181640625,0.2108612060546875,0.211944580078125,0.26467132568359375,0.4659271240234375,31.17980194091797,0.05396270751953125,18.577674865722656,0,0,13.654365539550781,2.4849624633789063,0,0,135996.09844970703,213881.2528076172,1066.3804931640625,16794431488,8047271936,8251781120,0
201,1740568915624,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,2.428619384765625,21.8814697265625,2.394317626953125,2.832366943359375,2.3966445922851563,2.396881103515625,2.3969345092773438,2.3972702026367188,2.39703369140625,2.397125244140625,2.3975143432617188,2.397369384765625,2.3693161010742188,2.408172607421875,14.653022766113281,2.3866653442382813,2.3753738403320313,18.38043212890625,2.3933486938476563,2.3936386108398438,0,135997.12481689453,213881.58349609375,1066.3804931640625,16794431488,8047271936,8251768832,0
200,1740568915826,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,0.42490386962890625,1.51837158203125,0.3752593994140625,0.43222808837890625,0.9495391845703125,0.37961578369140625,0.3750152587890625,0.3801116943359375,0.366302490234375,0.3618011474609375,0.36110687255859375,2.6249008178710938,0.3636322021484375,0.3636322021484375,6.142921447753906,0.3595733642578125,0.34546661376953125,18.29889678955078,0.3758544921875,0.37570953369140625,0,135997.67358398438,213881.6622314453,1066.3810424804688,16794431488,8047271936,8250114048,0
200,1740568916026,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,0,12.218536376953125,0,0,0.442718505859375,3.476226806640625,0,0,0,0,0,1.9690704345703125,0,0,8.72674560546875,0,0,19.56342315673828,0,0,0,135998.4228515625,213881.95050048828,1066.3810424804688,16794431488,8047271936,8249733120,0
200,1740568916226,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,0,46.075706481933594,0,2.9458160400390625,4.894981384277344,0,0,0,0,0,0,14.213554382324219,0.46039581298828125,0,31.328887939453125,0,0,19.20177459716797,0,0,0,136001.26531982422,213884.07470703125,1066.381103515625,16794431488,8047271936,8266919936,0
200,1740568916427,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,0,0,0,1.8553924560546875,0,0,0,0,0,0,0,0,0,0,2.8344802856445313,0,0,8.56915283203125,0,0,0,136001.57940673828,213884.12615966797,1066.381103515625,16794431488,8047271936,8263192576,0
199,1740568916627,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,1.0266189575195313,1.0019378662109375,0.9991683959960938,1.1107101440429688,1.00628662109375,1.0063400268554688,1.0072784423828125,1.0066375732421875,1.0013427734375,1.0011444091796875,1.0014877319335938,1.000701904296875,1.00213623046875,1.0020370483398438,4.25042724609375,0.9965972900390625,1.0045089721679688,12.596549987792969,1.0018844604492188,1.001739501953125,0,136001.88439941406,213884.18383789063,1066.381103515625,16794431488,8047271936,8262742016,0
200,1740568916827,2300,2300,1506,2300,1488,2300,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1506,9.837554931640625,1.4287490844726563,1.3375625610351563,13.296134948730469,5.7969818115234375,14.347427368164063,1.6448440551757813,1.3615188598632813,6.635368347167969,1.3877105712890625,1.3366622924804688,20.121200561523438,5.28814697265625,1.3272018432617188,37.792537689208984,1.3262557983398438,1.36883544921875,51.76838302612305,1.3502120971679688,1.3304901123046875,0,136004.79754638672,213886.4093017578,1066.3912963867188,16794431488,8047271936,8274509824,0
