Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740573561901,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,10.366729736328125,10.36016845703125,9.644744873046875,9.643104553222656,9.609504699707031,9.59967041015625,39.50010299682617,9.520179748535156,9.580825805664063,9.582466125488281,9.580001831054688,9.578361511230469,10.350341796875,10.346237182617188,12.197502136230469,10.273307800292969,99.2657241821289,9.566070556640625,9.648841857910156,9.648841857910156,0,195497.04821777344,260773.4454345703,1075.7203979492188,16794431488,8047271936,8485376000,0
200,1740573561902,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,100,0,19.40460205078125,0,0,0,2.8430862426757813,0,62.52478790283203,0,100,0,0,0,0,195497.0912475586,260773.4454345703,1075.7203979492188,16794431488,8047271936,8485613568,0
200,1740573562103,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0.6560821533203125,0,0,0,0,0,8.857696533203125,0,13.774368286132813,0,14.718032836914063,0,0,0,0,195497.95684814453,260773.64569091797,1075.7203979492188,16794431488,8047271936,8486592512,0
200,1740573562303,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.2957763671875,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2543106079101563,0,13.222434997558594,0,0,0,0,195498.29718017578,260773.69305419922,1075.721435546875,16794431488,8047271936,8486150144,0
199,1740573562504,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.5822219848632813,0.2807769775390625,0.28107452392578125,0.28102874755859375,0.2822723388671875,0.282073974609375,1.5398178100585938,0.28162384033203125,0.775787353515625,0.27993011474609375,0.279632568359375,0.27938079833984375,0.29746246337890625,0.280426025390625,1.9459609985351563,0.2802276611328125,11.373641967773438,0.27335357666015625,0.28072357177734375,0.28067779541015625,0,195498.57403564453,260773.72857666016,1075.721435546875,16794431488,8047271936,8476409856,0
200,1740573562704,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.561431884765625,0.2470703125,0.228546142578125,0.22844696044921875,0.22974395751953125,0.2295989990234375,2.0533905029296875,0.22914886474609375,0.22879791259765625,0.22859954833984375,0.22844696044921875,0.2281951904296875,0.22919464111328125,0.2290496826171875,0.5667800903320313,0.22914886474609375,17.091468811035156,0.2287445068359375,0.229644775390625,0.22954559326171875,0,195498.9174194336,260773.78344726563,1075.7214965820313,16794431488,8047271936,8476454912,0
199,1740573562905,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.031387329101563,0,0,0,0,195499.2176513672,260773.82037353516,1075.7214965820313,16794431488,8047271936,8476319744,0
199,1740573563105,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.22745513916015625,0.0562896728515625,0.0312652587890625,0.0311126708984375,0.0316162109375,0.03151702880859375,0.0312652587890625,0.0311126708984375,0.0308685302734375,0.03076934814453125,0.0305633544921875,0.03041839599609375,0.03191375732421875,0.03171539306640625,0.8556137084960938,0.030120849609375,20.403587341308594,0.03881072998046875,0.0311126708984375,0.03101348876953125,0,195499.8416748047,260773.85223388672,1075.7214965820313,16794431488,8047271936,8475430912,0
200,1740573563305,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.8648834228515625,0.5242767333984375,0.48600006103515625,0.48600006103515625,0.49054718017578125,0.49054718017578125,0.8334579467773438,0.49034881591796875,0.4906005859375,0.490447998046875,0.49124908447265625,0.490447998046875,2.7614822387695313,0.484954833984375,6.704170227050781,0.4853515625,20.822242736816406,0.4880523681640625,0.4862060546875,0.4862060546875,0,195500.37725830078,260773.9130859375,1075.7214965820313,16794431488,8047271936,8475262976,0
200,1740573563505,1506,2300,2300,1506,2300,1488,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.9293975830078125,0,11.362380981445313,0,0,0,13.320480346679688,13.150466918945313,11.215003967285156,2.570556640625,0.27516937255859375,0,25.746055603027344,0,44.43724822998047,0,52.12901306152344,0,26.4849853515625,0,0,195503.4721069336,260776.35833740234,1075.73388671875,16794431488,8047271936,8486543360,0
