Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740578869423,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,20.52448272705078,5.327995300292969,7.765968322753906,62.95634460449219,5.319389343261719,0,0.03726959228515625,0,54.87403869628906,0,91.55931091308594,0,0,0,0,7933.771240234375,57352.80938720703,1088.918212890625,16794431488,8047271936,9972916224,0
201,1740578869423,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,18.702964782714844,19.02692413330078,17.46636962890625,17.468345642089844,17.66193389892578,17.673782348632813,36.05475616455078,31.402725219726563,20.862060546875,19.58991241455078,19.580032348632813,19.582008361816406,20.897613525390625,18.67926025390625,30.84368896484375,18.40270233154297,86.04586791992188,18.349365234375,21.413192749023438,17.48809814453125,0,7933.9517822265625,57352.80938720703,1088.918212890625,16794431488,8047271936,9973309440,0
200,1740578869625,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.232620239257813,0,12.15252685546875,0,13.608154296875,0,0,0,0,7935.0582275390625,57353.29443359375,1088.9188232421875,16794431488,8047271936,9972514816,0
200,1740578869826,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,1.8590850830078125,1.36517333984375,1.3644332885742188,1.3642425537109375,1.3644332885742188,1.364044189453125,3.0316925048828125,1.3634567260742188,1.361297607421875,1.3609085083007813,1.3606185913085938,1.3605194091796875,1.36541748046875,1.3652725219726563,6.846435546875,1.3625259399414063,13.649070739746094,1.3700714111328125,1.36517333984375,1.3649749755859375,0,7935.587341308594,57353.33996582031,1088.9188232421875,16794431488,8047271936,9972117504,0
200,1740578870026,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,4.9266357421875,0,1.042999267578125,0,0,0,0,0,1.86077880859375,0,17.646522521972656,0,0,0,0,7936.069030761719,57353.371520996094,1088.9188232421875,16794431488,8047271936,9972092928,0
199,1740578870227,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,1.6324691772460938,1.0392684936523438,1.0091400146484375,1.0091400146484375,1.0211410522460938,1.0208511352539063,1.0097885131835938,1.0016326904296875,1.0320587158203125,1.0303268432617188,1.0166473388671875,1.0301361083984375,1.012847900390625,1.0127487182617188,2.0642166137695313,1.0020828247070313,20.580093383789063,0.9760055541992188,1.014923095703125,1.0148239135742188,0,7936.614562988281,57353.398376464844,1088.9188842773438,16794431488,8047271936,9972076544,0
200,1740578870427,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3847198486328125,0,11.654373168945313,0,0,0,0,7937.098876953125,57353.43957519531,1088.9188842773438,16794431488,8047271936,9972023296,0
200,1740578870628,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,2.4559249877929688,2.4548110961914063,2.384552001953125,2.3842620849609375,2.3853759765625,2.3851318359375,2.40533447265625,2.3843536376953125,2.380859375,2.380523681640625,2.3801345825195313,2.3800811767578125,2.432861328125,2.6458740234375,6.1153717041015625,2.3862991333007813,9.542282104492188,6.47039794921875,2.4275665283203125,2.3844070434570313,0,7937.550537109375,57353.473876953125,1088.9188842773438,16794431488,8047271936,9972002816,0
199,1740578870829,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,0.8510284423828125,0.6214828491210938,0.6110610961914063,0.6006393432617188,0.6009368896484375,0.6248092651367188,0.6151351928710938,3.5247268676757813,0.6502685546875,0.6143875122070313,0.6849136352539063,0.599395751953125,0.6085281372070313,1.6607131958007813,6.796028137207031,0.62371826171875,1.3185577392578125,15.542373657226563,0.6006927490234375,0.611114501953125,0,7938.0789794921875,57353.53790283203,1088.9188842773438,16794431488,8047271936,9971937280,0
200,1740578871029,2300,2300,2300,2300,1488,1488,2300,1488,1488,1488,1488,1488,2300,2300,2300,2300,2300,2300,2300,2300,0.13271331787109375,0,4.24066162109375,0,1.8158493041992188,0,0,19.847732543945313,11.537696838378906,8.405654907226563,0,0,0,12.786460876464844,21.039459228515625,0,0,45.58884048461914,6.314659118652344,0,0,7940.945861816406,57355.63671875,1088.9293212890625,16794431488,8047271936,9979154432,0
