Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740567899261,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.56982421875,64.695068359375,0,0,0,0,122927.18676757813,203546.12341308594,1064.452392578125,16794431488,8047271936,8289320960,0
200,1740567899261,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.09479904174805,0,0,0,0,0,122927.2060546875,203546.228515625,1064.452392578125,16794431488,8047271936,8290443264,0
200,1740567899462,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,11.927337646484375,0.44403076171875,12.624885559082031,0.26723480224609375,4.3162994384765625,0.2774658203125,0.2738189697265625,0.25257110595703125,0.2698822021484375,37.07245635986328,0.401031494140625,0.26609039306640625,0.48767852783203125,0.23500823974609375,0.322906494140625,36.289302825927734,20.277236938476563,0.27332305908203125,0.2545623779296875,6.922019958496094,0,122928.99713134766,203547.2191772461,1064.453125,16794431488,8047271936,8294281216,0
199,1740567899663,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,0.5803909301757813,0,0,0,2.8311538696289063,0.40547943115234375,0.32500457763671875,0.2196197509765625,0.1182861328125,5.861793518066406,0.6729278564453125,0.3477783203125,0,0.0149993896484375,0,28.32530975341797,10.729415893554688,0,0,4.155708312988281,0,122930.25842285156,203547.5946044922,1064.4542236328125,16794431488,8047271936,8294674432,0
200,1740567899863,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.36449432373047,3.6048812866210938,0,0,0,0,122931.01623535156,203547.92218017578,1064.4542236328125,16794431488,8047271936,8294162432,0
199,1740567900063,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,2.7690811157226563,2.4185333251953125,4.836463928222656,2.4102325439453125,10.779541015625,2.4263763427734375,2.42657470703125,2.42529296875,2.4243545532226563,5.905998229980469,3.9556655883789063,2.8837127685546875,2.4076690673828125,2.40771484375,2.4265289306640625,32.37367248535156,7.378021240234375,2.4183349609375,2.4335861206054688,7.053436279296875,0,122931.51202392578,203548.07452392578,1064.4542236328125,16794431488,8047271936,8298541056,0
200,1740567900264,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,0.165069580078125,0,9.184349060058594,0,9.327232360839844,0,0,0,0,3.4356460571289063,1.2461013793945313,0.985809326171875,0,0,0,46.387168884277344,26.066680908203125,0,0,8.754844665527344,0,122933.28845214844,203548.98022460938,1064.4547729492188,16794431488,8047271936,8302776320,0
200,1740567900464,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,14.391075134277344,0.5673980712890625,4.7937164306640625,0,0,0,0,0,0,3.1856765747070313,0,0,0,0,0,27.834938049316406,16.418121337890625,0,0,16.432273864746094,0,122934.91204833984,203550.03125,1064.4547729492188,16794431488,8047271936,8321589248,0
200,1740567900665,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.168983459472656,0.854736328125,0,0,0,0,122935.24133300781,203550.06378173828,1064.4547729492188,16794431488,8047271936,8319225856,0
200,1740567900865,2300,1506,2300,2300,2300,1488,1488,2300,1488,1488,2300,1488,1506,2300,1506,2300,2300,1506,2300,2300,3.5946731567382813,0.42157745361328125,13.418052673339844,0.0646514892578125,12.071174621582031,0.0966033935546875,0.10335540771484375,0.0952911376953125,0.09488677978515625,24.690567016601563,4.676490783691406,0.0897979736328125,3.8692550659179688,0.06888580322265625,0.0623321533203125,46.12565231323242,31.060028076171875,0.08103179931640625,0.082489013671875,20.50560760498047,0,122938.08557128906,203552.15032958984,1064.46630859375,16794431488,8047271936,8332283904,0
