Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740635272126,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,40,29.16666603088379,20,16.666667938232422,36,8.333333969116211,8,12.5,16,4.1666669845581055,4.1666669845581055,4.34782600402832,5524.062927246094,47232.85137939453,37595.17645263672,70.31341552734375,16567197696,2147479552,2445148160,0
199,1740635272126,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,40,29.16666603088379,20,16.666667938232422,36,8.333333969116211,8,12.5,16,4.1666669845581055,4.1666669845581055,4.34782600402832,5524.063659667969,47232.85137939453,37595.17980957031,70.31341552734375,16567197696,2147479552,2445148160,0
199,1740635272326,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,0,20,30.000001907348633,20,40,0,0,0,5,5,0,18.18181800842285,5524.181396484375,47233.717529296875,37595.87225341797,70.31341552734375,16567197696,2147479552,2448093184,0
199,1740635272526,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,15.000000953674316,10,5,25,10.526315689086914,0,5,0,26.3157901763916,0,0,11.111111640930176,5524.299133300781,47234.57678222656,37596.56091308594,70.31341552734375,16567197696,2147479552,2449743872,0
199,1740635272727,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,31.57894515991211,15.000000953674316,35,16.666667938232422,28.571430206298828,9.523809432983398,9.523809432983398,0,5.263157844543457,9.523809432983398,4.761904716491699,19.047618865966797,5524.4232177734375,47235.51940917969,37597.326904296875,70.31341552734375,16567197696,2147479552,2450386944,0
199,1740635272927,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,25,21.052631378173828,15.789472579956055,30.000001907348633,35,21.052631378173828,25,0,0,0,0,35,5524.5474853515625,47236.548767089844,37598.148376464844,70.31341552734375,16567197696,2147479552,2447589376,0
199,1740635273127,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,21.052631378173828,9.523809432983398,60.000003814697266,15.789472579956055,23.52941131591797,0,0,0,4.761904716491699,21.052631378173828,0,57.142860412597656,5524.670959472656,47237.632568359375,37598.98522949219,70.31341552734375,16567197696,2147479552,2449629184,0
199,1740635273327,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,21.052631378173828,10.526315689086914,42.85714340209961,50,26.3157901763916,4.761904716491699,0,0,0,0,0,57.894737243652344,5524.794982910156,47238.711181640625,37599.819091796875,70.31341552734375,16567197696,2147479552,2451046400,0
199,1740635273527,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,26.3157901763916,60.000003814697266,21.052631378173828,5.555555820465088,19.047618865966797,0,0,0,0,0,15.789472579956055,60.000003814697266,5524.9180908203125,47239.78643798828,37600.64910888672,70.31341552734375,16567197696,2147479552,2454892544,0
199,1740635273727,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,25,16.666667938232422,30.000001907348633,42.85714340209961,0,0,0,0,0,5,38.095237731933594,60.000003814697266,5525.042236328125,47240.87438964844,37601.49108886719,70.31341552734375,16567197696,2147479552,2449997824,0
199,1740635273927,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,50,28.571430206298828,0,30.000001907348633,35,0,23.809524536132813,0,0,0,0,60.000003814697266,5525.1683349609375,47241.96649169922,37602.33660888672,70.31341552734375,16567197696,2147479552,2444767232,0
199,1740635274127,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,21.052631378173828,40,19.047618865966797,38.88888931274414,27.77777862548828,5,0,0,0,0,0,61.904762268066406,5525.291564941406,47243.03552246094,37603.15985107422,70.31341552734375,16567197696,2147479552,2439835648,0
199,1740635274327,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,22.22222328186035,31.57894515991211,26.3157901763916,15.000000953674316,57.142860412597656,0,0,0,0,0,0,57.142860412597656,5525.415771484375,47244.12890625,37604.0078125,70.31341552734375,16567197696,2147479552,2439811072,0
199,1740635274527,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,22.22222328186035,31.57894515991211,26.3157901763916,15.000000953674316,57.142860412597656,0,0,0,0,0,0,57.142860412597656,5525.5400390625,47245.18957519531,37604.82092285156,70.31341552734375,16567197696,2147479552,2438361088,0
199,1740635274727,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,22.5,28.205129623413086,29.7297306060791,18.91891860961914,15.384615898132324,27.5,51.28205490112305,2.4390242099761963,0,2.5,0,23.076923370361328,5525.664978027344,47246.2822265625,37605.66931152344,70.31341552734375,16567197696,2147479552,2440802304,0
199,1740635274928,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,30.000001907348633,33.333335876464844,33.333335876464844,14.285715103149414,10,25,65,15.000000953674316,5,10,0,0,5525.789123535156,47247.362060546875,37606.503356933594,70.31341552734375,16567197696,2147479552,2435416064,0
199,1740635275128,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,5.263157844543457,33.333335876464844,25,44.4444465637207,5,26.3157901763916,61.904762268066406,0,0,0,0,0,5525.91357421875,47248.447509765625,37607.342041015625,70.31341552734375,16567197696,2147479552,2434400256,0
199,1740635275328,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,5,20,14.285715103149414,21.052631378173828,73.68421173095703,10,61.11111068725586,0,20,0,0,0,5526.037536621094,47249.52471923828,37608.16735839844,70.31341552734375,16567197696,2147479552,2431651840,0
199,1740635275528,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,10.526315689086914,25,33.333335876464844,40,25,5,61.904762268066406,0,15.000000953674316,0,0,5,5526.161865234375,47250.611267089844,37609.009765625,70.31341552734375,16567197696,2147479552,2428821504,0
199,1740635275728,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,9.523809432983398,26.3157901763916,33.333335876464844,20,35,35,66.66667175292969,0,0,0,0,5,5526.285827636719,47251.695373535156,37609.847900390625,70.31341552734375,16567197696,2147479552,2429988864,0
199,1740635275928,1199,1199,1199,1200,1200,1200,1199,1199,1199,1189,1200,1200,16.666667938232422,5,45,47.36842346191406,36.842105865478516,10.526315689086914,36.842105865478516,0,10.526315689086914,0,0,0,5526.409606933594,47252.78338623047,37610.69024658203,70.31341552734375,16567197696,2147479552,2422734848,0
