Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740643664479,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,3.846153974533081,25.925926208496094,11.111111640930176,14.814814567565918,7.407407283782959,8,38.46154022216797,25.925926208496094,7.407407283782959,11.111111640930176,38.46154022216797,7.407407283782959,10810.231384277344,89984.77014160156,71036.41040039063,88.984619140625,16567197696,2147479552,2330759168,524288
199,1740643664479,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,3.846153974533081,25.925926208496094,11.111111640930176,14.814814567565918,7.407407283782959,8,38.46154022216797,25.925926208496094,7.407407283782959,11.111111640930176,38.46154022216797,7.407407283782959,10810.231384277344,89984.77014160156,71036.41418457031,88.984619140625,16567197696,2147479552,2330759168,524288
199,1740643664679,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,10,26.3157901763916,9.523809432983398,0,10,63.6363639831543,0,0,0,0,10,0,10810.349792480469,89985.6181640625,71037.08630371094,88.984619140625,16567197696,2147479552,2331942912,524288
199,1740643664879,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,26.3157901763916,20,5,0,40,0,15.000000953674316,9.523809432983398,0,0,0,0,10810.466613769531,89986.4907836914,71037.74877929688,88.984619140625,16567197696,2147479552,2331820032,524288
199,1740643665079,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,10,22.22222328186035,9.523809432983398,26.3157901763916,25,0,9.523809432983398,0,26.3157901763916,0,0,0,10810.587341308594,89987.3461303711,71038.43475341797,88.984619140625,16567197696,2147479552,2334851072,524288
199,1740643665279,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,47.36842346191406,23.809524536132813,10.526315689086914,4.761904716491699,9.523809432983398,0,0,26.3157901763916,0,0,0,0,10810.704956054688,89988.1792602539,71039.09790039063,88.984619140625,16567197696,2147479552,2337464320,524288
199,1740643665480,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,47.36842346191406,23.809524536132813,10.526315689086914,4.761904716491699,9.523809432983398,0,0,26.3157901763916,0,0,0,0,10810.822631835938,89989.02081298828,71039.76739501953,88.984619140625,16567197696,2147479552,2325176320,524288
199,1740643665680,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,12.195121765136719,21.052631378173828,35,20.512821197509766,15.000000953674316,2.5,0,12.195121765136719,0,0,0,5.128205299377441,10810.940612792969,89989.84814453125,71040.42529296875,88.984619140625,16567197696,2147479552,2325245952,524288
199,1740643665880,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5.263157844543457,23.809524536132813,40,0,21.052631378173828,0,0,16.666667938232422,0,0,0,0,10811.056579589844,89990.67565917969,71041.08374023438,88.984619140625,16567197696,2147479552,2320515072,524288
199,1740643666080,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5,21.052631378173828,10,28.571430206298828,20,42.85714340209961,4.761904716491699,0,0,0,0,0,10811.174682617188,89991.51550292969,71041.74969482422,88.984619140625,16567197696,2147479552,2322132992,524288
199,1740643666280,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5.263157844543457,4.761904716491699,0,10,25,42.105262756347656,15.789472579956055,0,0,15.000000953674316,0,0,10811.290893554688,89992.34497070313,71042.40942382813,88.984619140625,16567197696,2147479552,2320621568,524288
199,1740643666480,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5,5,0,0,63.15789031982422,0,26.3157901763916,0,0,20,0,4.761904716491699,10811.408569335938,89993.1918334961,71043.08459472656,88.984619140625,16567197696,2147479552,2320896000,524288
199,1740643666680,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,15.000000953674316,10.526315689086914,0,0,23.809524536132813,0,20,23.809524536132813,0,20,0,5.263157844543457,10811.525329589844,89994.05096435547,71043.74560546875,88.984619140625,16567197696,2147479552,2322362368,524288
199,1740643666880,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5.263157844543457,10,0,4.761904716491699,21.052631378173828,5,26.3157901763916,0,0,40,0,5,10811.643310546875,89994.90502929688,71044.4189453125,88.984619140625,16567197696,2147479552,2325004288,524288
199,1740643667080,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,28.571430206298828,9.523809432983398,0,21.052631378173828,23.809524536132813,15.000000953674316,15.789472579956055,4.761904716491699,0,0,9.523809432983398,0,10811.760070800781,89995.7398071289,71045.0824584961,88.984619140625,16567197696,2147479552,2327396352,524288
199,1740643667281,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,0,0,0,42.85714340209961,15.789472579956055,31.57894515991211,28.571430206298828,0,0,0,0,0,10811.876831054688,89996.5767211914,71045.74938964844,88.984619140625,16567197696,2147479552,2327871488,524288
199,1740643667481,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,33.333335876464844,5.263157844543457,0,21.052631378173828,23.809524536132813,0,15.789472579956055,0,0,0,0,15.000000953674316,10811.994262695313,89997.41711425781,71046.41918945313,88.984619140625,16567197696,2147479552,2326695936,524288
199,1740643667681,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,21.052631378173828,20,0,4.761904716491699,10.526315689086914,20,22.22222328186035,0,0,0,20,0,10812.111633300781,89998.27032470703,71047.09936523438,88.984619140625,16567197696,2147479552,2327928832,524288
199,1740643667881,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,4.761904716491699,28.571430206298828,0,15.000000953674316,0,10,23.809524536132813,0,5.263157844543457,0,31.57894515991211,20,10812.229370117188,89999.13647460938,71047.7689819336,88.984619140625,16567197696,2147479552,2329522176,524288
199,1740643668081,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5.263157844543457,10,4.761904716491699,20,0,55,15.789472579956055,0,0,0,25,0,10812.346069335938,89999.98345947266,71048.42102050781,88.984619140625,16567197696,2147479552,2332594176,524288
199,1740643668281,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,10,60.000003814697266,0,0,5,0,22.22222328186035,0,9.523809432983398,0,9.523809432983398,10,10812.463684082031,90000.84576416016,71049.09729003906,88.984619140625,16567197696,2147479552,2331987968,524288
199,1740643668481,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,0,0,0,0,10.526315689086914,0,20,0,25,0,5,55,10812.580932617188,90001.6962890625,71049.76092529297,88.984619140625,16567197696,2147479552,2328416256,524288
199,1740643668681,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,0,5,0,0,0,0,25,21.052631378173828,0,4.761904716491699,15.000000953674316,57.142860412597656,10812.698547363281,90002.56103515625,71050.43731689453,88.984619140625,16567197696,2147479552,2328031232,524288
199,1740643668881,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5.263157844543457,15.000000953674316,0,5,4.761904716491699,0,20,0,0,20,40,11.111111640930176,10812.815063476563,90003.4165649414,71051.10522460938,88.984619140625,16567197696,2147479552,2328051712,524288
199,1740643669082,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,40,5.263157844543457,0,5,26.3157901763916,0,26.3157901763916,0,0,0,0,9.523809432983398,10812.933410644531,90004.27911376953,71051.78106689453,88.984619140625,16567197696,2147479552,2331000832,524288
199,1740643669282,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,0,0,0,10,5,0,15.789472579956055,0,5,15.000000953674316,5.263157844543457,60.000003814697266,10813.0498046875,90005.16583251953,71052.44244384766,88.984619140625,16567197696,2147479552,2329571328,524288
199,1740643669482,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,9.523809432983398,10,0,15.789472579956055,20,0,25,4.761904716491699,0,5.263157844543457,20,5.263157844543457,10813.167602539063,90006.03118896484,71053.12078857422,88.984619140625,16567197696,2147479552,2331340800,524288
199,1740643669682,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,10.526315689086914,30.000001907348633,0,23.809524536132813,10,0,21.052631378173828,0,0,0,0,25,10813.284790039063,90006.890625,71053.7886352539,88.984619140625,16567197696,2147479552,2332065792,524288
199,1740643669882,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,20,0,0,0,20,15.000000953674316,25,21.052631378173828,20,0,0,0,10813.402465820313,90007.75988769531,71054.47119140625,88.984619140625,16567197696,2147479552,2332160000,524288
199,1740643670082,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,23.809524536132813,5,0,0,20,23.809524536132813,15.789472579956055,0,15.789472579956055,14.285715103149414,0,0,10813.519775390625,90008.64874267578,71055.13262939453,88.984619140625,16567197696,2147479552,2330353664,524288
199,1740643670282,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,21.052631378173828,5,0,4.761904716491699,5,0,26.3157901763916,23.809524536132813,14.285715103149414,0,20,10.526315689086914,10813.637451171875,90009.54571533203,71055.8115234375,88.984619140625,16567197696,2147479552,2332049408,524288
199,1740643670482,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,10,31.57894515991211,0,5.263157844543457,25,26.3157901763916,20,0,0,0,0,0,10813.754150390625,90010.40026855469,71056.47296142578,88.984619140625,16567197696,2147479552,2330906624,524288
199,1740643670682,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,36.842105865478516,0,5,9.523809432983398,0,30.000001907348633,25,0,0,0,26.3157901763916,0,10813.872192382813,90011.27185058594,71057.15808105469,88.984619140625,16567197696,2147479552,2332291072,524288
199,1740643670882,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,20,28.571430206298828,0,0,0,9.523809432983398,15.789472579956055,0,0,0,47.619049072265625,0,10813.9892578125,90012.13104248047,71057.82873535156,88.984619140625,16567197696,2147479552,2333147136,524288
199,1740643671083,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,26.3157901763916,21.052631378173828,0,0,0,31.57894515991211,22.22222328186035,0,5,0,0,0,10814.106567382813,90012.98455810547,71058.51318359375,88.984619140625,16567197696,2147479552,2332037120,524288
199,1740643671283,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,23.809524536132813,0,0,9.523809432983398,5,28.571430206298828,20,0,35,0,10,0,10814.223205566406,90013.81622314453,71059.17407226563,88.984619140625,16567197696,2147479552,2329174016,524288
199,1740643671483,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5,10,4.761904716491699,0,20,0,25,0,5.263157844543457,0,40,9.523809432983398,10814.341857910156,90014.65856933594,71059.84173583984,88.984619140625,16567197696,2147479552,2330927104,524288
199,1740643671683,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,21.052631378173828,15.789472579956055,0,15.000000953674316,5,5.263157844543457,15.789472579956055,0,14.285715103149414,0,20,0,10814.458862304688,90015.48614501953,71060.49890136719,88.984619140625,16567197696,2147479552,2331725824,524288
199,1740643671883,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,14.285715103149414,23.809524536132813,0,23.809524536132813,10,0,26.3157901763916,0,5.263157844543457,20,0,0,10814.5771484375,90016.37512207031,71061.17901611328,88.984619140625,16567197696,2147479552,2332667904,524288
199,1740643672083,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,0,9.523809432983398,0,0,36.842105865478516,14.285715103149414,15.789472579956055,0,28.571430206298828,5,0,5.263157844543457,10814.694152832031,90017.20294189453,71061.83569335938,88.984619140625,16567197696,2147479552,2332049408,524288
199,1740643672283,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,5.263157844543457,21.052631378173828,4.761904716491699,0,23.809524536132813,10.526315689086914,25,9.523809432983398,0,0,0,20,10814.812072753906,90018.04223632813,71062.50549316406,88.984619140625,16567197696,2147479552,2331488256,524288
199,1740643672483,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,0,5,0,40,0,5.263157844543457,20,0,5,0,42.85714340209961,0,10814.928771972656,90018.86224365234,71063.1566772461,88.984619140625,16567197696,2147479552,2330963968,524288
199,1740643672684,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,15.000000953674316,5,0,52.6315803527832,0,0,10.526315689086914,0,0,0,16.666667938232422,23.809524536132813,10815.046142578125,90019.7060546875,71063.82977294922,88.984619140625,16567197696,2147479552,2328338432,524288
199,1740643672884,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,20,0,0,0,47.619049072265625,5,20,0,0,0,0,25,10815.162963867188,90020.54223632813,71064.4945678711,88.984619140625,16567197696,2147479552,2329784320,524288
199,1740643673084,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,30.000001907348633,31.57894515991211,0,0,26.3157901763916,5,28.571430206298828,0,0,0,0,0,10815.28076171875,90021.39660644531,71065.17346191406,88.984619140625,16567197696,2147479552,2331152384,524288
199,1740643673284,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,10,47.619049072265625,0,9.523809432983398,10,31.57894515991211,16.666667938232422,0,0,0,0,0,10815.398376464844,90022.24139404297,71065.84948730469,88.984619140625,16567197696,2147479552,2330693632,524288
199,1740643673484,1099,1104,1100,1101,800,800,800,1100,1100,1099,1100,1100,15.789472579956055,21.052631378173828,0,0,5,20,25,20,0,0,0,0,10815.515319824219,90023.08239746094,71066.52117919922,88.984619140625,16567197696,2147479552,2333159424,524288
