Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740630157179,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,25,12,20.833332061767578,8,16,13.043478012084961,20.833332061767578,45.833335876464844,8,32,16.666667938232422,8,2244.9863891601563,19189.51446533203,15266.432006835938,70.01904296875,16567197696,2147479552,2403061760,0
199,1740630157179,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,25,12,20.833332061767578,8,16,13.043478012084961,20.833332061767578,45.833335876464844,8,32,16.666667938232422,8,2244.9871826171875,19189.520874023438,15266.43603515625,70.01904296875,16567197696,2147479552,2403061760,0
199,1740630157379,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,9.523809432983398,5.263157844543457,9.523809432983398,0,11.111111640930176,19.047618865966797,20,35,0,20,0,0,2245.1039428710938,19190.41455078125,15267.160339355469,70.01904296875,16567197696,2147479552,2405617664,0
199,1740630157579,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,26.3157901763916,15.000000953674316,0,9.523809432983398,20,15.000000953674316,25,30.000001907348633,0,0,0,0,2245.221923828125,19191.32489013672,15267.894836425781,70.01904296875,16567197696,2147479552,2404253696,0
199,1740630157779,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,26.3157901763916,15.000000953674316,0,9.523809432983398,20,15.000000953674316,25,30.000001907348633,0,0,0,0,2245.3449096679688,19192.274291992188,15268.670349121094,70.01904296875,16567197696,2147479552,2407317504,0
199,1740630157979,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,47.619049072265625,0,15.789472579956055,15.789472579956055,30.000001907348633,26.3157901763916,0,15.000000953674316,15.000000953674316,30.000001907348633,0,5,2245.4749145507813,19193.298400878906,15269.477294921875,70.01904296875,16567197696,2147479552,2407469056,0
199,1740630158180,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,47.619049072265625,0,15.789472579956055,15.789472579956055,30.000001907348633,26.3157901763916,0,15.000000953674316,15.000000953674316,30.000001907348633,0,5,2245.6029663085938,19194.31964111328,15270.24951171875,70.01904296875,16567197696,2147479552,2409689088,0
199,1740630158380,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,15.000000953674316,10,5.263157844543457,25,35,16.666667938232422,21.052631378173828,10,4.761904716491699,26.3157901763916,5,14.285715103149414,2245.7350463867188,19195.36737060547,15271.047973632813,70.01904296875,16567197696,2147479552,2411696128,0
199,1740630158580,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,31.57894515991211,15.789472579956055,5,5,15.000000953674316,35,25,11.111111640930176,0,15.000000953674316,0,0,2245.8648681640625,19196.39825439453,15271.829833984375,70.01904296875,16567197696,2147479552,2404536320,0
199,1740630158780,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,25,40,5,5.263157844543457,20,14.285715103149414,0,21.052631378173828,5.555555820465088,21.052631378173828,5,0,2245.9949951171875,19197.428771972656,15272.612609863281,70.01904296875,16567197696,2147479552,2407448576,0
199,1740630158980,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,31.57894515991211,5,15.000000953674316,0,20,15.000000953674316,5,31.57894515991211,0,19.047618865966797,10,15.000000953674316,2246.1297607421875,19198.471618652344,15273.404357910156,70.01904296875,16567197696,2147479552,2408099840,0
199,1740630159180,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,16.666667938232422,10.526315689086914,21.052631378173828,4.761904716491699,21.052631378173828,15.789472579956055,26.3157901763916,22.22222328186035,9.523809432983398,5.263157844543457,9.523809432983398,5,2246.2607421875,19199.502868652344,15274.181884765625,70.01904296875,16567197696,2147479552,2403287040,0
199,1740630159380,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,35,5.555555820465088,35,16.666667938232422,20,5,4.761904716491699,23.809524536132813,0,10,0,28.571430206298828,2246.3931274414063,19200.566528320313,15274.997314453125,70.01904296875,16567197696,2147479552,2401267712,0
199,1740630159580,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,26.3157901763916,5,20,15.000000953674316,25,25,10.526315689086914,12.5,5,0,4.761904716491699,11.111111640930176,2246.5237426757813,19201.608154296875,15275.78955078125,70.01904296875,16567197696,2147479552,2404265984,0
199,1740630159780,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,20,5,26.3157901763916,14.285715103149414,25,10,20,35,10,10,0,9.090909004211426,2246.6534423828125,19202.656860351563,15276.59228515625,70.01904296875,16567197696,2147479552,2407841792,0
199,1740630159980,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,20,5,26.3157901763916,14.285715103149414,25,10,20,35,10,10,0,9.090909004211426,2246.7842407226563,19203.70635986328,15277.396240234375,70.01904296875,16567197696,2147479552,2403172352,0
199,1740630160180,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,18.421052932739258,2.5,12.820513725280762,0,15.384615898132324,12.820513725280762,19.51219367980957,23.68421173095703,15.384615898132324,21.052631378173828,10.256410598754883,18.91891860961914,2246.91552734375,19204.760009765625,15278.198181152344,70.01904296875,16567197696,2147479552,2403389440,0
199,1740630160381,1200,1200,1200,1199,1200,1200,1200,1199,1200,1200,1200,800,25,10.526315689086914,16.666667938232422,10.526315689086914,9.523809432983398,0,5.263157844543457,26.3157901763916,19.047618865966797,10,4.761904716491699,31.57894515991211,2247.0457153320313,19205.80389404297,15278.992370605469,70.01904296875,16567197696,2147479552,2404577280,0
