Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740650895048,900,899,901,899,899,899,899,899,899,900,900,899,12,48.14814758300781,44,32,12.5,16,8,12,12,12,12,16,15160.385375976563,124367.35424804688,98581.95947265625,126.8232421875,16567197696,2147479552,2637172736,786432
199,1740650895048,900,899,901,899,899,899,899,899,899,900,900,899,12,48.14814758300781,44,32,12.5,16,8,12,12,12,12,16,15160.386291503906,124367.36108398438,98581.96508789063,126.8232421875,16567197696,2147479552,2637172736,786432
199,1740650895248,900,899,901,899,899,899,899,899,899,900,900,899,20,0,38.095237731933594,21.052631378173828,0,0,0,0,50,10,14.285715103149414,28.571430206298828,15160.516174316406,124368.2978515625,98582.64025878906,126.82611083984375,16567197696,2147479552,2639372288,786432
199,1740650895449,900,899,901,899,899,899,899,899,899,900,900,899,0,0,40,16.666667938232422,0,0,14.285715103149414,5,63.15789031982422,0,45,0,15160.641723632813,124369.1513671875,98583.29510498047,126.82611083984375,16567197696,2147479552,2644439040,786432
199,1740650895649,900,899,901,899,899,899,899,899,899,900,900,899,11.111111640930176,0,0,14.285715103149414,5,38.095237731933594,15.789472579956055,21.052631378173828,19.047618865966797,10.526315689086914,45,0,15160.773254394531,124369.9946899414,98583.9536743164,126.83050537109375,16567197696,2147479552,2646794240,786432
199,1740650895849,900,899,901,899,899,899,899,899,899,900,900,899,11.111111640930176,0,0,14.285715103149414,5,38.095237731933594,15.789472579956055,21.052631378173828,19.047618865966797,10.526315689086914,45,0,15160.908874511719,124370.99743652344,98584.70837402344,126.83380126953125,16567197696,2147479552,2646970368,786432
199,1740650896049,900,899,901,899,899,899,899,899,899,900,900,899,24.390243530273438,5.263157844543457,5,18.421052932739258,2.5,0,12.5,23.076923370361328,35.897438049316406,20,15.000000953674316,41.02564239501953,15161.040283203125,124372.02532958984,98585.45690917969,126.8369140625,16567197696,2147479552,2647838720,786432
199,1740650896249,900,899,901,899,899,899,899,899,899,900,900,899,24.390243530273438,5.263157844543457,5,18.421052932739258,2.5,0,12.5,23.076923370361328,35.897438049316406,20,15.000000953674316,41.02564239501953,15161.167358398438,124373.0415649414,98586.22814941406,126.8369140625,16567197696,2147479552,2647908352,786432
199,1740650896449,900,899,901,899,899,899,899,899,899,900,900,899,23.076923370361328,25.641027450561523,2.5641026496887207,28.205129623413086,13.1578950881958,0,17.948719024658203,22.5,4.878048419952393,0,17.948719024658203,46.153846740722656,15161.300903320313,124374.0834350586,98587.00329589844,126.839599609375,16567197696,2147479552,2648870912,786432
199,1740650896649,900,899,901,899,899,899,899,899,899,900,900,899,10,0,0,21.052631378173828,35,0,9.523809432983398,11.111111640930176,0,45,10,50,15161.4296875,124375.12561035156,98587.78289794922,126.839599609375,16567197696,2147479552,2651426816,786432
199,1740650896849,900,899,901,899,899,899,899,899,899,900,900,899,36.842105865478516,15.000000953674316,0,25,21.052631378173828,5,36.842105865478516,20,0,0,0,50,15161.555297851563,124376.14453125,98588.55548095703,126.839599609375,16567197696,2147479552,2652913664,786432
199,1740650897049,900,899,901,899,899,899,899,899,899,900,900,899,0,10,4.761904716491699,16.666667938232422,25,0,0,15.000000953674316,25,35,16.666667938232422,38.095237731933594,15161.686889648438,124377.17211914063,98589.32122802734,126.84234619140625,16567197696,2147479552,2655477760,786432
199,1740650897249,900,899,901,899,899,899,899,899,899,900,900,899,11.111111640930176,0,0,23.809524536132813,10,35,30.000001907348633,5.263157844543457,52.6315803527832,0,19.047618865966797,10.526315689086914,15161.815185546875,124378.21124267578,98590.0982055664,126.84234619140625,16567197696,2147479552,2654584832,786432
199,1740650897450,900,899,901,899,899,899,899,899,899,900,900,899,11.111111640930176,0,0,23.809524536132813,10,35,30.000001907348633,5.263157844543457,52.6315803527832,0,19.047618865966797,10.526315689086914,15161.942016601563,124379.24304199219,98590.8812866211,126.84234619140625,16567197696,2147479552,2657185792,786432
199,1740650897650,900,899,901,899,899,899,899,899,899,900,900,899,17.5,7.692307949066162,17.948719024658203,27.5,0,12.5,5,5.263157844543457,53.84615707397461,7.692307949066162,36.842105865478516,18.421052932739258,15162.075439453125,124380.28515625,98591.66131591797,126.84527587890625,16567197696,2147479552,2650578944,786432
199,1740650897850,900,899,901,899,899,899,899,899,899,900,900,899,0,38.095237731933594,10,10.526315689086914,38.095237731933594,5,5.263157844543457,20,45,5.263157844543457,5.263157844543457,9.523809432983398,15162.204711914063,124381.3226928711,98592.4365234375,126.84527587890625,16567197696,2147479552,2650484736,786432
199,1740650898050,900,899,901,899,899,899,899,899,899,900,900,899,5,42.105262756347656,10,5,15.789472579956055,0,23.809524536132813,15.789472579956055,50,4.761904716491699,40,10,15162.336791992188,124382.38677978516,98593.22424316406,126.84759521484375,16567197696,2147479552,2650718208,786432
199,1740650898250,900,899,901,899,899,899,899,899,899,900,900,899,5.263157844543457,25,0,0,20,0,16.666667938232422,15.789472579956055,47.619049072265625,5.263157844543457,33.333335876464844,20,15162.469299316406,124383.44409179688,98594.01525878906,126.849853515625,16567197696,2147479552,2648694784,786432
199,1740650898450,900,899,901,899,899,899,899,899,899,900,900,899,40,36.842105865478516,0,0,10,10,25,20,26.3157901763916,0,0,20,15162.5966796875,124384.5171508789,98594.8256225586,126.849853515625,16567197696,2147479552,2646720512,786432
199,1740650898650,900,899,901,899,899,899,899,899,899,900,900,899,33.333335876464844,50,5.263157844543457,5,5.263157844543457,15.000000953674316,25,20,35,5,0,10.526315689086914,15162.723876953125,124385.55694580078,98595.62176513672,126.849853515625,16567197696,2147479552,2644611072,786432
199,1740650898850,900,899,901,899,899,899,899,899,899,900,900,899,0,45,0,9.523809432983398,40,5.263157844543457,16.666667938232422,5,50,4.761904716491699,0,23.809524536132813,15162.855834960938,124386.6318359375,98596.43225097656,126.85211181640625,16567197696,2147479552,2646106112,786432
199,1740650899050,900,899,901,899,899,899,899,899,899,900,900,899,0,42.105262756347656,5,35,23.809524536132813,5.263157844543457,20,0,52.38095474243164,0,0,15.789472579956055,15162.982482910156,124387.68560791016,98597.22747802734,126.85211181640625,16567197696,2147479552,2647740416,786432
199,1740650899250,900,899,901,899,899,899,899,899,899,900,900,899,5,45,0,0,21.052631378173828,5,26.3157901763916,33.333335876464844,42.105262756347656,0,0,16.666667938232422,15163.111022949219,124388.74981689453,98598.04541015625,126.85211181640625,16567197696,2147479552,2649812992,786432
199,1740650899451,900,899,901,899,899,899,899,899,899,900,900,899,5.263157844543457,0,10.526315689086914,5.263157844543457,35,0,26.3157901763916,19.047618865966797,35,19.047618865966797,0,42.85714340209961,15163.243896484375,124389.81817626953,98598.85137939453,126.85516357421875,16567197696,2147479552,2649960448,786432
199,1740650899651,900,899,901,899,899,899,899,899,899,900,900,899,0,45,0,0,15.000000953674316,5,15.789472579956055,33.333335876464844,50,10,0,20,15163.370849609375,124390.88116455078,98599.654296875,126.85516357421875,16567197696,2147479552,2649399296,786432
199,1740650899851,900,899,901,899,899,899,899,899,899,900,900,899,0,4.761904716491699,0,10.526315689086914,31.57894515991211,0,45,14.285715103149414,47.36842346191406,35,5,11.111111640930176,15163.499633789063,124391.9555053711,98600.47979736328,126.85699462890625,16567197696,2147479552,2644549632,786432
