Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740655666475,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,51.85185241699219,11.111111640930176,7.407407283782959,7.407407283782959,7.692307949066162,23.076923370361328,22.22222328186035,14.814814567565918,7.407407283782959,7.407407283782959,33.333335876464844,7.692307949066162,18087.37384033203,146855.28887939453,116066.63958740234,131.16473388671875,16567197696,2147479552,2639990784,786432
199,1740655666476,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,51.85185241699219,11.111111640930176,7.407407283782959,7.407407283782959,7.692307949066162,23.076923370361328,22.22222328186035,14.814814567565918,7.407407283782959,7.407407283782959,33.333335876464844,7.692307949066162,18087.374755859375,146855.29626464844,116066.64434814453,131.16473388671875,16567197696,2147479552,2639990784,786432
199,1740655666676,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,5.263157844543457,0,0,0,35,30.000001907348633,0,0,9.523809432983398,33.333335876464844,0,38.095237731933594,18087.49560546875,146856.24700927734,116067.37310791016,131.16473388671875,16567197696,2147479552,2640150528,786432
199,1740655666876,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,14.285715103149414,31.57894515991211,0,0,0,20,0,0,0,40,10,55,18087.614135742188,146857.18585205078,116068.091796875,131.16473388671875,16567197696,2147479552,2642726912,786432
199,1740655667076,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,5.263157844543457,35,0,4.761904716491699,0,20,25,10,0,0,30.000001907348633,0,18087.734497070313,146858.0454711914,116068.7583618164,131.16473388671875,16567197696,2147479552,2643582976,786432
199,1740655667276,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,10.526315689086914,0,0,0,33.333335876464844,15.000000953674316,52.38095474243164,15.000000953674316,0,0,0,0,18087.85174560547,146858.87670898438,116069.42169189453,131.16473388671875,16567197696,2147479552,2643632128,786432
199,1740655667476,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,5,40,0,0,10.526315689086914,40,0,15.789472579956055,0,0,0,0,18087.970336914063,146859.70526123047,116070.07891845703,131.16473388671875,16567197696,2147479552,2629513216,786432
199,1740655667676,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,14.285715103149414,0,0,0,21.052631378173828,0,25,20,35,0,0,80,18088.08966064453,146860.66162109375,116070.86456298828,131.16473388671875,16567197696,2147479552,2631675904,786432
199,1740655667877,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,31.57894515991211,5,0,0,4.761904716491699,5.263157844543457,55,25,0,4.761904716491699,0,0,18088.20770263672,146861.4766845703,116071.51159667969,131.16473388671875,16567197696,2147479552,2632290304,786432
199,1740655668077,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,31.57894515991211,5,0,0,4.761904716491699,5.263157844543457,55,25,0,4.761904716491699,0,0,18088.32452392578,146862.34606933594,116072.1675415039,131.16473388671875,16567197696,2147479552,2631704576,786432
199,1740655668277,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,0,0,0,0,0,17.073171615600586,23.076923370361328,15.789472579956055,0,20,20.512821197509766,17.5,18088.44158935547,146863.16833496094,116072.81860351563,131.16473388671875,16567197696,2147479552,2631700480,786432
199,1740655668477,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,0,0,0,0,0,17.073171615600586,23.076923370361328,15.789472579956055,0,20,20.512821197509766,17.5,18088.5595703125,146864.00451660156,116073.48797607422,131.16473388671875,16567197696,2147479552,2630938624,786432
199,1740655668677,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,5.128205299377441,20,5.128205299377441,2.4390242099761963,56.09756088256836,0,2.4390242099761963,22.5,0,0,7.317072868347168,2.5641026496887207,18088.676635742188,146864.8289794922,116074.14056396484,131.16473388671875,16567197696,2147479552,2632761344,786432
199,1740655668877,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,5,30.000001907348633,10,4.761904716491699,10,31.57894515991211,0,26.3157901763916,5,0,0,0,18088.794494628906,146865.66943359375,116074.81219482422,131.16473388671875,16567197696,2147479552,2634645504,786432
199,1740655669077,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,10,0,52.38095474243164,0,0,0,0,15.000000953674316,0,0,33.333335876464844,0,18088.911376953125,146866.5493774414,116075.4702758789,131.16473388671875,16567197696,2147479552,2636820480,786432
199,1740655669277,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,0,42.105262756347656,15.000000953674316,0,15.789472579956055,30.000001907348633,0,15.789472579956055,4.761904716491699,0,0,20,18089.02783203125,146867.41082763672,116076.13342285156,131.16473388671875,16567197696,2147479552,2632921088,786432
199,1740655669477,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,10,60.000003814697266,10,0,15.000000953674316,0,0,26.3157901763916,0,0,0,0,18089.145568847656,146868.27239990234,116076.80682373047,131.16473388671875,16567197696,2147479552,2633891840,786432
199,1740655669678,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,35,19.047618865966797,0,0,30.000001907348633,0,0,5.263157844543457,0,0,0,20,18089.262268066406,146869.12091064453,116077.46716308594,131.16473388671875,16567197696,2147479552,2632048640,786432
199,1740655669878,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,10,21.052631378173828,0,0,4.761904716491699,33.333335876464844,0,4.761904716491699,0,0,40,20,18089.380126953125,146869.97625732422,116078.12951660156,131.16473388671875,16567197696,2147479552,2631020544,786432
199,1740655670078,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,0,16.666667938232422,0,0,5,47.36842346191406,0,0,5,0,40,0,18089.49737548828,146870.8251953125,116078.7954711914,131.16473388671875,16567197696,2147479552,2632409088,786432
199,1740655670278,1100,1100,800,1099,1100,1099,1100,1099,800,1100,1100,1100,10,15.000000953674316,5.263157844543457,0,26.3157901763916,0,0,25,0,0,0,30.000001907348633,18089.613708496094,146871.6674194336,116079.44635009766,131.16473388671875,16567197696,2147479552,2632032256,786432
