Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740643933690,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,32,11.538461685180664,44.4444465637207,11.111111640930176,29.629629135131836,19.230770111083984,11.538461685180664,22.22222328186035,7.407407283782959,7.692307949066162,3.846153974533081,11.538461685180664,10970.207336425781,91154.84283447266,71957.79113769531,88.99920654296875,16567197696,2147479552,2334158848,524288
199,1740643933691,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,32,11.538461685180664,44.4444465637207,11.111111640930176,29.629629135131836,19.230770111083984,11.538461685180664,22.22222328186035,7.407407283782959,7.692307949066162,3.846153974533081,11.538461685180664,10970.207336425781,91154.84283447266,71957.79498291016,88.99920654296875,16567197696,2147479552,2334158848,524288
199,1740643933891,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,15.000000953674316,0,5,0,0,9.523809432983398,30.000001907348633,10.526315689086914,4.761904716491699,42.85714340209961,0,0,10970.3251953125,91155.6802368164,71958.45831298828,88.99920654296875,16567197696,2147479552,2334101504,524288
199,1740643934091,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,25,5,10,0,5.263157844543457,42.105262756347656,10,30.000001907348633,0,0,0,0,10970.442321777344,91156.56848144531,71959.1351928711,88.99920654296875,16567197696,2147479552,2332078080,524288
199,1740643934291,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,5,5.263157844543457,0,0,42.85714340209961,23.809524536132813,5.263157844543457,21.052631378173828,10,15.000000953674316,0,0,10970.564147949219,91157.42205810547,71959.818359375,88.99920654296875,16567197696,2147479552,2332319744,524288
199,1740643934491,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,20,15.000000953674316,0,0,42.105262756347656,5.263157844543457,10,15.789472579956055,0,5,0,0,10970.680725097656,91158.2622680664,71960.48754882813,88.99920654296875,16567197696,2147479552,2332872704,524288
199,1740643934691,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,5.263157844543457,10,15.000000953674316,0,40,5,4.761904716491699,30.000001907348633,0,21.052631378173828,0,0,10970.800720214844,91159.11895751953,71961.16943359375,88.99920654296875,16567197696,2147479552,2323804160,524288
199,1740643934891,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,5.263157844543457,10,15.000000953674316,0,40,5,4.761904716491699,30.000001907348633,0,21.052631378173828,0,0,10970.917236328125,91159.9462890625,71961.82702636719,88.99920654296875,16567197696,2147479552,2325495808,524288
199,1740643935091,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,21.052631378173828,15.000000953674316,5,0,5,0,25,25,16.666667938232422,0,0,0,10971.03515625,91160.79357910156,71962.5044555664,88.99920654296875,16567197696,2147479552,2326839296,524288
199,1740643935292,1100,1100,800,1100,1100,1100,1099,1099,1100,1100,1099,1099,0,26.3157901763916,0,0,50,10.526315689086914,10,21.052631378173828,0,0,0,0,10971.151428222656,91161.62707519531,71963.16845703125,88.99920654296875,16567197696,2147479552,2326867968,524288
