Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740642937082,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,25,12.5,8,29.16666603088379,12.5,32,17.39130401611328,12.5,8,8,32,15.384615898132324,10363.315246582031,86533.87371826172,68336.90698242188,88.94464111328125,16567197696,2147479552,2306846720,524288
199,1740642937082,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,25,12.5,8,29.16666603088379,12.5,32,17.39130401611328,12.5,8,8,32,15.384615898132324,10363.31591796875,86533.88000488281,68336.91229248047,88.94464111328125,16567197696,2147479552,2306846720,524288
199,1740642937282,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,45,25,0,5.263157844543457,4.761904716491699,0,19.047618865966797,14.285715103149414,0,0,10.526315689086914,0,10363.43505859375,86534.74084472656,68337.60186767578,88.94464111328125,16567197696,2147479552,2306904064,524288
199,1740642937483,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,10,4.761904716491699,0,0,52.6315803527832,15.789472579956055,15.000000953674316,15.789472579956055,0,0,0,0,10363.55029296875,86535.60272216797,68338.25268554688,88.94464111328125,16567197696,2147479552,2309226496,524288
199,1740642937683,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,5,0,5.263157844543457,0,45,23.809524536132813,25,36.842105865478516,0,0,0,5.263157844543457,10363.674438476563,86536.55474853516,68338.99200439453,88.94464111328125,16567197696,2147479552,2314608640,524288
199,1740642937883,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,5,0,5.263157844543457,0,45,23.809524536132813,25,36.842105865478516,0,0,0,5.263157844543457,10363.801574707031,86537.59497070313,68339.8090209961,88.94464111328125,16567197696,2147479552,2316562432,524288
199,1740642938083,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,17.948719024658203,17.5,41.02564239501953,15.000000953674316,30.76923179626465,0,15.000000953674316,21.052631378173828,4.878048419952393,15.000000953674316,4.878048419952393,27.5,10363.929382324219,86538.67614746094,68340.64630126953,88.94464111328125,16567197696,2147479552,2317500416,524288
199,1740642938283,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,15.789472579956055,52.6315803527832,45,10,5.263157844543457,0,0,5,0,15.789472579956055,20,23.809524536132813,10364.058166503906,86539.7582397461,68341.4794921875,88.94464111328125,16567197696,2147479552,2317766656,524288
199,1740642938483,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,15.789472579956055,28.571430206298828,50,5,23.809524536132813,30.000001907348633,5,20,0,10,10.526315689086914,10.526315689086914,10364.186462402344,86540.84228515625,68342.31762695313,88.94512939453125,16567197696,2147479552,2314137600,524288
199,1740642938683,1100,1100,1100,1199,1099,1099,1099,1099,1100,1099,1099,1100,25,0,47.619049072265625,5.263157844543457,30.000001907348633,10,4.761904716491699,10.526315689086914,10,31.57894515991211,25,10,10364.314270019531,86541.93395996094,68343.16223144531,88.94512939453125,16567197696,2147479552,2315120640,524288
