Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740640278198,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,28.571430206298828,12,19.230770111083984,4.34782600402832,8,20,8.333333969116211,25,33.333335876464844,12,24,25,8686.833984375,73022.58117675781,57760.74774169922,70.5927734375,16567197696,2147479552,2455306240,0
199,1740640278198,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,28.571430206298828,12,19.230770111083984,4.34782600402832,8,20,8.333333969116211,25,33.333335876464844,12,24,25,8686.833984375,73022.58117675781,57760.752380371094,70.5927734375,16567197696,2147479552,2455306240,0
199,1740640278398,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,25,20,0,0,20,10,0,45,0,0,0,9.523809432983398,8686.951782226563,73023.43743896484,57761.432556152344,70.5927734375,16567197696,2147479552,2458009600,0
199,1740640278598,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,25,5.263157844543457,15.789472579956055,0,4.761904716491699,20,0,31.57894515991211,0,0,25,0,8687.068237304688,73024.298828125,57762.12188720703,70.5927734375,16567197696,2147479552,2460487680,0
199,1740640278798,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,35,5,21.052631378173828,4.761904716491699,0,35,10,42.105262756347656,5.263157844543457,0,0,0,8687.190490722656,73025.22674560547,57762.87683105469,70.5927734375,16567197696,2147479552,2463248384,0
199,1740640278998,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,26.3157901763916,5,26.3157901763916,5,0,5.263157844543457,0,38.095237731933594,15.000000953674316,0,40,0,8687.318969726563,73026.22869873047,57763.651123046875,70.5927734375,16567197696,2147479552,2463866880,0
199,1740640279199,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,9.523809432983398,19.047618865966797,10,0,21.052631378173828,10,0,27.77777862548828,33.333335876464844,20,0,10,8687.446960449219,73027.2431640625,57764.41149902344,70.5927734375,16567197696,2147479552,2462396416,0
199,1740640279399,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,9.523809432983398,19.047618865966797,10,0,21.052631378173828,10,0,27.77777862548828,33.333335876464844,20,0,10,8687.573547363281,73028.24444580078,57765.16735839844,70.5927734375,16567197696,2147479552,2463096832,0
199,1740640279599,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,2.6315789222717285,10.256410598754883,15.000000953674316,0,10,15.000000953674316,26.829269409179688,12.195121765136719,13.1578950881958,10,17.073171615600586,17.5,8687.700744628906,73029.26611328125,57765.937744140625,70.5927734375,16567197696,2147479552,2462756864,0
199,1740640279799,1199,1212,1199,1209,1199,1199,1199,1199,1199,1199,1200,1200,2.6315789222717285,10.256410598754883,15.000000953674316,0,10,15.000000953674316,26.829269409179688,12.195121765136719,13.1578950881958,10,17.073171615600586,17.5,8687.827087402344,73030.27453613281,57766.70037841797,70.5927734375,16567197696,2147479552,2462879744,0
