Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740636370383,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,20.833332061767578,17.39130401611328,16,8,8.333333969116211,16.666667938232422,12.5,16.666667938232422,8.333333969116211,33.333335876464844,34.78260803222656,24,6215.323181152344,52858.16619873047,41982.860900878906,70.37286376953125,16567197696,2147479552,2414608384,0
199,1740636370383,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,20.833332061767578,17.39130401611328,16,8,8.333333969116211,16.666667938232422,12.5,16.666667938232422,8.333333969116211,33.333335876464844,34.78260803222656,24,6215.3238525390625,52858.17218017578,41982.864318847656,70.37286376953125,16567197696,2147479552,2414608384,0
199,1740636370583,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,35,19.047618865966797,30.000001907348633,0,5,0,19.047618865966797,0,0,0,28.571430206298828,5,6215.44287109375,52859.052734375,41983.57336425781,70.37286376953125,16567197696,2147479552,2413858816,0
199,1740636370783,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,35,19.047618865966797,30.000001907348633,0,5,0,19.047618865966797,0,0,0,28.571430206298828,5,6215.5594482421875,52859.95129394531,41984.25762939453,70.37286376953125,16567197696,2147479552,2414665728,0
199,1740636370984,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,10,17.5,10.256410598754883,4.878048419952393,0,0,2.5,45,2.5,0,23.076923370361328,25.641027450561523,6215.683654785156,52860.88543701172,41985.016540527344,70.37286376953125,16567197696,2147479552,2418470912,0
199,1740636371184,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,10,17.5,10.256410598754883,4.878048419952393,0,0,2.5,45,2.5,0,23.076923370361328,25.641027450561523,6215.8111572265625,52861.886962890625,41985.795959472656,70.37286376953125,16567197696,2147479552,2418851840,0
199,1740636371384,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,36.585365295410156,23.076923370361328,12.5,31.57894515991211,7.692307949066162,0,13.1578950881958,2.6315789222717285,7.500000476837158,0,18.421052932739258,7.894736289978027,6215.939025878906,52862.89221191406,41986.553161621094,70.37286376953125,16567197696,2147479552,2415783936,0
199,1740636371584,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,20,10.526315689086914,28.571430206298828,14.285715103149414,15.000000953674316,5,20,21.052631378173828,23.809524536132813,0,4.761904716491699,13.636363983154297,6216.068603515625,52863.920654296875,41987.32568359375,70.37286376953125,16567197696,2147479552,2404241408,0
199,1740636371784,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,10.526315689086914,20,0,0,9.523809432983398,21.052631378173828,20,35,0,0,21.052631378173828,15.000000953674316,6216.197021484375,52864.951904296875,41988.1083984375,70.37286376953125,16567197696,2147479552,2402754560,0
199,1740636371984,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,25,15.000000953674316,0,0,5.555555820465088,26.3157901763916,5.263157844543457,30.000001907348633,10,25,15.789472579956055,0,6216.324645996094,52865.961364746094,41988.87060546875,70.37286376953125,16567197696,2147479552,2401136640,0
199,1740636372184,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,15.789472579956055,20,0,5,9.523809432983398,30.000001907348633,20,5.555555820465088,25,5,25,0,6216.453063964844,52866.98815917969,41989.6484375,70.37286376953125,16567197696,2147479552,2404077568,0
199,1740636372384,1200,1199,1199,1199,1199,1199,1220,1199,1221,800,1200,1199,15.789472579956055,20,0,5,9.523809432983398,30.000001907348633,20,5.555555820465088,25,5,25,0,6216.58154296875,52868.014587402344,41990.424377441406,70.37286376953125,16567197696,2147479552,2406862848,0
