Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740628479719,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,20,32,12,11.538461685180664,8.333333969116211,30.76923179626465,34.615386962890625,34.78260803222656,8,16,24,12,1155.0654296875,9632.126342773438,7603.8597412109375,67.97802734375,16567197696,2147479552,2417856512,0
199,1740628479719,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,20,32,12,11.538461685180664,8.333333969116211,30.76923179626465,34.615386962890625,34.78260803222656,8,16,24,12,1155.0662231445313,9632.1328125,7603.863830566406,67.97802734375,16567197696,2147479552,2417856512,0
199,1740628479919,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,10,45,0,0,0,15.789472579956055,22.22222328186035,20,15.000000953674316,0,0,9.523809432983398,1155.189453125,9632.977722167969,7604.5181884765625,67.98150634765625,16567197696,2147479552,2418597888,0
199,1740628480119,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,15.789472579956055,20,0,0,15.000000953674316,35,33.333335876464844,21.052631378173828,15.000000953674316,0,0,0,1155.30712890625,9633.818115234375,7605.173034667969,67.98150634765625,16567197696,2147479552,2420146176,0
199,1740628480320,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,10,20,0,5.263157844543457,20,40,30.000001907348633,36.842105865478516,15.000000953674316,10,5,0,1155.4382934570313,9634.734924316406,7605.903991699219,67.98724365234375,16567197696,2147479552,2416619520,0
199,1740628480520,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,5,10,5.263157844543457,4.761904716491699,21.052631378173828,40,25,40,15.789472579956055,47.619049072265625,5.555555820465088,14.285715103149414,1155.5805053710938,9635.838623046875,7606.7591552734375,67.996337890625,16567197696,2147479552,2411323392,0
199,1740628480720,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,5,35,0,0,63.6363639831543,20,25,38.88888931274414,26.3157901763916,5.263157844543457,0,11.111111640930176,1155.7092895507813,9636.93359375,7607.591979980469,67.996337890625,16567197696,2147479552,2412961792,0
199,1740628480920,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,5,35,0,0,63.6363639831543,20,25,38.88888931274414,26.3157901763916,5.263157844543457,0,11.111111640930176,1155.8353881835938,9638.003967285156,7608.4195556640625,67.996337890625,16567197696,2147479552,2416066560,0
199,1740628481120,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,23.68421173095703,15.384615898132324,10,2.5,42.105262756347656,17.948719024658203,18.421052932739258,33.333335876464844,7.500000476837158,27.5,5.128205299377441,31.707317352294922,1155.9680786132813,9639.122253417969,7609.269104003906,67.99969482421875,16567197696,2147479552,2412593152,0
199,1740628481320,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1099,33.333335876464844,0,0,0,0,21.052631378173828,15.789472579956055,45,0,60.000003814697266,25,25,1156.09619140625,9640.211975097656,7610.1011962890625,67.99969482421875,16567197696,2147479552,2408112128,0
