Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740650505693,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,8,40,8.333333969116211,16,12,8,38.46154022216797,4.34782600402832,12.5,8,28,26.086956024169922,14915.611206054688,122446.01428222656,97094.12884521484,124.4039306640625,16567197696,2147479552,2615345152,786432
199,1740650505694,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,8,40,8.333333969116211,16,12,8,38.46154022216797,4.34782600402832,12.5,8,28,26.086956024169922,14915.612365722656,122446.02239990234,97094.13500976563,124.4039306640625,16567197696,2147479552,2615345152,786432
199,1740650505894,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,35,52.38095474243164,0,0,0,0,0,19.047618865966797,33.333335876464844,0,15.000000953674316,19.047618865966797,14915.730529785156,122446.91674804688,97094.85736083984,124.4039306640625,16567197696,2147479552,2618310656,786432
199,1740650506094,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,0,40,28.571430206298828,4.761904716491699,0,0,0,10,14.285715103149414,0,50,25,14915.848999023438,122447.79510498047,97095.56622314453,124.4039306640625,16567197696,2147479552,2622439424,786432
199,1740650506294,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,0,40,28.571430206298828,4.761904716491699,0,0,0,10,14.285715103149414,0,50,25,14915.970458984375,122448.65338134766,97096.2529296875,124.4039306640625,16567197696,2147479552,2624720896,786432
199,1740650506494,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,7.692307949066162,15.000000953674316,21.052631378173828,0,7.500000476837158,2.4390242099761963,18.421052932739258,15.384615898132324,28.205129623413086,30.000001907348633,17.5,7.894736289978027,14916.098083496094,122449.68054199219,97097.064453125,124.4039306640625,16567197696,2147479552,2626342912,786432
199,1740650506694,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,7.692307949066162,15.000000953674316,21.052631378173828,0,7.500000476837158,2.4390242099761963,18.421052932739258,15.384615898132324,28.205129623413086,30.000001907348633,17.5,7.894736289978027,14916.227844238281,122450.75616455078,97097.89099121094,124.4039306640625,16567197696,2147479552,2629304320,786432
199,1740650506894,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,28.205129623413086,0,12.5,0,7.500000476837158,23.68421173095703,23.076923370361328,24.390243530273438,0,47.5,5.128205299377441,25.641027450561523,14916.355529785156,122451.81652832031,97098.705078125,124.4039306640625,16567197696,2147479552,2631766016,786432
199,1740650507094,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,15.000000953674316,0,5,30.000001907348633,45,23.809524536132813,23.809524536132813,0,0,54.54545593261719,4.761904716491699,15.000000953674316,14916.482421875,122452.87884521484,97099.52081298828,124.4039306640625,16567197696,2147479552,2633170944,786432
199,1740650507295,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,0,35,5.263157844543457,20,10,0,27.77777862548828,36.842105865478516,10.526315689086914,22.22222328186035,22.22222328186035,10,14916.618041992188,122453.96197509766,97100.35321044922,124.4039306640625,16567197696,2147479552,2634682368,786432
199,1740650507495,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,5.263157844543457,5.263157844543457,35,15.000000953674316,0,36.842105865478516,20,0,10,35,19.047618865966797,21.052631378173828,14916.746520996094,122455.0248413086,97101.16802978516,124.4039306640625,16567197696,2147479552,2634600448,786432
199,1740650507695,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,35,20,50,21.052631378173828,25,15.000000953674316,14.285715103149414,0,0,0,5,26.3157901763916,14916.874145507813,122456.10516357422,97102.0015258789,124.4039306640625,16567197696,2147479552,2632634368,786432
199,1740650507895,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,20,10,47.36842346191406,20,21.052631378173828,10,10,5,5,36.842105865478516,30.000001907348633,0,14917.002319335938,122457.17321777344,97102.8217163086,124.4039306640625,16567197696,2147479552,2631102464,786432
199,1740650508095,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,0,20,45,22.22222328186035,66.66667175292969,0,5.263157844543457,5.263157844543457,10.526315689086914,4.761904716491699,10.526315689086914,15.000000953674316,14917.130249023438,122458.2505493164,97103.65209960938,124.4039306640625,16567197696,2147479552,2632491008,786432
199,1740650508295,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,33.333335876464844,31.57894515991211,47.36842346191406,23.809524536132813,38.095237731933594,5.263157844543457,5.263157844543457,0,0,0,15.000000953674316,0,14917.2607421875,122459.34112548828,97104.48864746094,124.4039306640625,16567197696,2147479552,2631147520,786432
199,1740650508495,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,5,5.263157844543457,0,15.789472579956055,11.111111640930176,28.571430206298828,15.000000953674316,4.761904716491699,5,25,50,40,14917.388916015625,122460.3998413086,97105.29956054688,124.4039306640625,16567197696,2147479552,2626134016,786432
199,1740650508695,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,0,30.000001907348633,31.57894515991211,26.3157901763916,15.789472579956055,0,10,0,5.263157844543457,10.526315689086914,52.6315803527832,14.285715103149414,14917.516967773438,122461.47674560547,97106.1294555664,124.4039306640625,16567197696,2147479552,2626748416,786432
199,1740650508895,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,15.000000953674316,14.285715103149414,10,20,17.647058486938477,5,63.15789031982422,0,5,0,36.842105865478516,5.263157844543457,14917.64501953125,122462.5405883789,97106.94604492188,124.4039306640625,16567197696,2147479552,2627657728,786432
199,1740650509095,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,15.000000953674316,14.285715103149414,10,20,17.647058486938477,5,63.15789031982422,0,5,0,36.842105865478516,5.263157844543457,14917.772766113281,122463.61376953125,97107.76397705078,124.4039306640625,16567197696,2147479552,2628554752,786432
199,1740650509295,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,35,14.285715103149414,42.105262756347656,21.052631378173828,10,19.047618865966797,10,5,5.263157844543457,31.57894515991211,25,31.57894515991211,14917.906494140625,122464.72174072266,97108.60705566406,124.4039306640625,16567197696,2147479552,2629414912,786432
199,1740650509496,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,10,30.000001907348633,23.809524536132813,20,10,5.263157844543457,0,5.555555820465088,10,5,35,36.842105865478516,14918.034790039063,122465.80847167969,97109.43286132813,124.4039306640625,16567197696,2147479552,2625945600,786432
199,1740650509696,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,36.842105865478516,15.000000953674316,31.57894515991211,55,25,5.263157844543457,5,4.761904716491699,10.526315689086914,0,0,22.22222328186035,14918.162902832031,122466.88427734375,97110.24755859375,124.4039306640625,16567197696,2147479552,2626985984,786432
199,1740650509896,1100,1099,1100,1100,1100,1107,1099,1100,1100,1099,1099,1099,5,5,0,31.57894515991211,40,19.047618865966797,33.333335876464844,19.047618865966797,21.052631378173828,10,0,19.047618865966797,14918.291015625,122467.96057128906,97111.06237792969,124.4039306640625,16567197696,2147479552,2628759552,786432
