Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740648690211,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,8.333333969116211,8.333333969116211,20.833332061767578,39.130435943603516,8.69565200805664,28,4.34782600402832,29.16666603088379,0,8,24,8,13816.345886230469,114143.08514404297,90607.96856689453,124.2852783203125,16567197696,2147479552,2642784256,786432
199,1740648690211,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,8.333333969116211,8.333333969116211,20.833332061767578,39.130435943603516,8.69565200805664,28,4.34782600402832,29.16666603088379,0,8,24,8,13816.346923828125,114143.09423828125,90607.97491455078,124.2852783203125,16567197696,2147479552,2642784256,786432
199,1740648690411,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,40,0,15.000000953674316,0,4.761904716491699,31.57894515991211,0,25,9.090909004211426,0,15.000000953674316,50,13816.465759277344,114144.00555419922,90608.71978759766,124.2852783203125,16567197696,2147479552,2644606976,786432
199,1740648690611,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,0,30.000001907348633,15.789472579956055,0,10,0,0,30.000001907348633,22.22222328186035,0,10,45,13816.587829589844,114144.89587402344,90609.44067382813,124.2852783203125,16567197696,2147479552,2646732800,786432
199,1740648690811,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,15.789472579956055,5,52.38095474243164,4.761904716491699,0,0,0,21.052631378173828,0,0,5,30.000001907348633,13816.709045410156,114145.78039550781,90610.1206665039,124.2852783203125,16567197696,2147479552,2648805376,786432
199,1740648691011,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,0,0,5,0,31.57894515991211,0,25,20,0,0,21.052631378173828,10,13816.825744628906,114146.62744140625,90610.78698730469,124.2852783203125,16567197696,2147479552,2651852800,786432
199,1740648691212,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,10,21.052631378173828,0,0,9.523809432983398,28.571430206298828,0,21.052631378173828,4.761904716491699,20,4.761904716491699,5,13816.943237304688,114147.4478149414,90611.4390258789,124.2852783203125,16567197696,2147479552,2649133056,786432
199,1740648691412,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,15.000000953674316,23.809524536132813,0,0,21.052631378173828,0,28.571430206298828,23.809524536132813,0,5,0,14.285715103149414,13817.060974121094,114148.30548095703,90612.12518310547,124.2852783203125,16567197696,2147479552,2651545600,786432
199,1740648691612,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,10,30.000001907348633,20,0,40,0,0,25,0,0,0,5.263157844543457,13817.1787109375,114149.17651367188,90612.80755615234,124.2852783203125,16567197696,2147479552,2652561408,786432
199,1740648691812,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,31.57894515991211,0,10.526315689086914,0,10.526315689086914,0,26.3157901763916,26.3157901763916,0,0,10,23.809524536132813,13817.296264648438,114150.04418945313,90613.47839355469,124.2852783203125,16567197696,2147479552,2654310400,786432
199,1740648692012,1100,1100,1100,1100,1099,1099,1099,1099,1101,1099,1100,1099,0,5,52.38095474243164,0,28.571430206298828,5.263157844543457,0,21.052631378173828,0,0,0,5.263157844543457,13817.413330078125,114150.90008544922,90614.1469116211,124.2852783203125,16567197696,2147479552,2655375360,786432
