Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740734530976,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,4.859535217285156,4.859535217285156,4.763847351074219,4.765861511230469,4.620819091796875,4.615272521972656,23.58202362060547,4.507499694824219,4.628875732421875,4.630889892578125,4.6283721923828125,4.6293792724609375,5.139556884765625,4.860542297363281,22.65131378173828,4.605201721191406,99.55428314208984,4.5482940673828125,4.842414855957031,4.843421936035156,0,51024.472412109375,18477.83905029297,4545.2042236328125,16794431488,6979321856,7363870720,0
200,1740734530976,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,51024.52374267578,18477.83905029297,4545.2042236328125,16794431488,6979321856,7363928064,0
200,1740734531177,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,7.2234344482421875,1.8738555908203125,17.223915100097656,1.8623580932617188,1.8750686645507813,1.8740005493164063,16.209976196289063,7.1938934326171875,13.907257080078125,2.5298919677734375,1.8718185424804688,1.87109375,15.344573974609375,1.8617324829101563,34.72088623046875,1.8573150634765625,37.45378875732422,1.8546981811523438,14.65570068359375,1.8841400146484375,0,51028.216064453125,18480.851013183594,4545.2042236328125,16794431488,6979321856,7374913536,0
200,1740734531377,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0.212646484375,0,0,0,0,0,0,0,2.6776123046875,0,29.79578399658203,0,0,0,0,51028.897521972656,18481.0927734375,4545.2042236328125,16794431488,6979321856,7407542272,0
200,1740734531578,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,1.66552734375,0.6840667724609375,5.440834045410156,0.4496307373046875,0.45845794677734375,0.457611083984375,17.135169982910156,7.721199035644531,10.894737243652344,2.373046875,0.46030426025390625,0.46085357666015625,16.5517578125,0.44598388671875,51.66134262084961,0.43491363525390625,59.85446548461914,0.434814453125,6.924896240234375,0.43880462646484375,0,51033.131286621094,18484.4140625,4545.216735839844,16794431488,6979321856,7635599360,0
200,1740734531778,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0.7906036376953125,0,49.68901062011719,0,53.52933120727539,0,0,0,0,51036.99914550781,18487.573974609375,4545.220703125,16794431488,6979321856,7634522112,0
200,1740734531978,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,1.1448822021484375,1.0980453491210938,1.0940780639648438,1.0940322875976563,1.1063613891601563,1.1064071655273438,1.3870086669921875,1.1068572998046875,1.1115570068359375,1.1108169555664063,1.111114501953125,1.1113128662109375,1.0950698852539063,1.8961715698242188,53.00057601928711,1.09552001953125,46.23580551147461,1.0920486450195313,1.0952224731445313,1.0951690673828125,0,51039.980712890625,18490.133911132813,4545.220703125,16794431488,6979321856,7634964480,0
199,1740734532179,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0.26833343505859375,0,0,0,0,0,0,0.476226806640625,53.88582229614258,0,50.77923583984375,0,0,0,0,51044.31658935547,18493.620056152344,4545.220703125,16794431488,6979321856,7634018304,0
200,1740734532379,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0.6146316528320313,0.322723388671875,7.4843292236328125,0.30449676513671875,0.31478118896484375,0.31473541259765625,13.12451171875,1.7484664916992188,17.594650268554688,0.6772079467773438,1.0980224609375,0.31683349609375,11.687881469726563,0.75701904296875,62.154239654541016,0.3013458251953125,51.604530334472656,0.30524444580078125,12.806129455566406,0.30673980712890625,0,51049.88366699219,18498.42236328125,4545.220703125,16794431488,6979321856,7638151168,0
200,1740734532579,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0.5734481811523438,0.5383529663085938,0.5972518920898438,0.5293426513671875,0.5310745239257813,0.5307769775390625,0.6563491821289063,0.5304336547851563,0.5449371337890625,0.5448379516601563,0.544586181640625,0.54473876953125,0.9084243774414063,1.3469009399414063,57.06081008911133,0.53192138671875,42.09292984008789,0.5271682739257813,0.6772842407226563,0.5574111938476563,0,51053.96710205078,18501.865112304688,4545.220703125,16794431488,6979321856,7637667840,0
199,1740734532780,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0.282196044921875,0.00218963623046875,0,0,0,0,0,0,0.0048828125,0.004486083984375,0.00408172607421875,0.0039825439453125,0.0260467529296875,0.8907241821289063,59.017242431640625,0,41.043670654296875,0,0,0,0,51058.62481689453,18505.907653808594,4545.220703125,16794431488,6979321856,7637585920,0
200,1740734532980,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.63312911987305,0,41.186248779296875,0,0,0,0,51063.11767578125,18509.787963867188,4545.220703125,16794431488,6979321856,7637573632,0
200,1740734533180,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,1.1746292114257813,1.91510009765625,1.0254440307617188,1.0253982543945313,1.0270767211914063,1.0267791748046875,1.0267791748046875,1.0270767211914063,1.0337982177734375,1.0335006713867188,1.0335006713867188,1.0335006713867188,1.0230712890625,1.0795516967773438,59.08011245727539,1.0241622924804688,44.42478942871094,1.0235137939453125,1.0347366333007813,1.0346832275390625,0,51066.93603515625,18513.155883789063,4545.220703125,16794431488,6979321856,7637336064,0
200,1740734533380,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0.600189208984375,1.4262161254882813,0.4573974609375,0.457244873046875,0.4842376708984375,0.48607635498046875,0.7056503295898438,0.4831390380859375,0.48453521728515625,0.48453521728515625,0.4842376708984375,0.48741912841796875,0.4527740478515625,0.45267486572265625,46.68674087524414,0.45267486572265625,55.89133834838867,0.45227813720703125,0.48165130615234375,0.4813995361328125,0,51070.94641113281,18516.29669189453,4545.220703125,16794431488,6979321856,7635263488,0
200,1740734533581,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,8.010459899902344,0,36.19556427001953,0,31.56757354736328,0,0,0,0,51073.60430908203,18518.316284179688,4545.227600097656,16794431488,6979321856,7605125120,0
200,1740734533782,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0.6552352905273438,0.3385162353515625,0.33504486083984375,0.33489227294921875,0.33563995361328125,0.33538818359375,0.5484848022460938,0.33524322509765625,0.33563995361328125,0.33538818359375,0.33528900146484375,0.334991455078125,0.35247802734375,0.33807373046875,1.2834396362304688,0.33718109130859375,11.344932556152344,0.327392578125,0.3355865478515625,0.33548736572265625,0,51074.09924316406,18518.358032226563,4545.227600097656,16794431488,6979321856,7597035520,0
200,1740734533982,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0.265960693359375,0.2835235595703125,0.262542724609375,0.26239776611328125,0.26387786865234375,0.26363372802734375,0.26363372802734375,0.263580322265625,0.26383209228515625,0.26373291015625,0.26363372802734375,0.2631378173828125,0.265411376953125,0.26531219482421875,1.130218505859375,0.26491546630859375,15.387504577636719,0.2606658935546875,0.26204681396484375,0.26190185546875,0,51074.73162841797,18518.385620117188,4545.227600097656,16794431488,6979321856,7597027328,0
199,1740734534184,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9853897094726563,0,16.969009399414063,0,0,0,0,51075.37829589844,18518.4189453125,4545.227600097656,16794431488,6979321856,7596859392,0
199,1740734534384,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9709701538085938,0,11.01092529296875,0,0,0,0,51075.810974121094,18518.453491210938,4545.227600097656,16794431488,6979321856,7596855296,0
200,1740734534584,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,2.171722412109375,2.172760009765625,2.1536712646484375,2.1535263061523438,2.1570281982421875,2.1569290161132813,2.5137710571289063,2.1562881469726563,2.1539154052734375,2.15362548828125,2.153472900390625,2.1531295776367188,2.2703170776367188,2.1540679931640625,5.9457550048828125,2.1486892700195313,12.257766723632813,2.1553955078125,2.1527328491210938,2.1525344848632813,0,51076.16613769531,18518.508422851563,4545.227600097656,16794431488,6979321856,7596834816,0
200,1740734534785,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,1.2760772705078125,1.0511093139648438,1.04937744140625,1.0492782592773438,1.0488815307617188,1.0488357543945313,1.08038330078125,1.04833984375,1.2069625854492188,1.0468597412109375,1.0465164184570313,1.0462188720703125,1.0684356689453125,1.051055908203125,2.66412353515625,1.04962158203125,8.822853088378906,1.0475540161132813,1.0494308471679688,1.0492324829101563,0,51076.419006347656,18518.552612304688,4545.227600097656,16794431488,6979321856,7596834816,0
200,1740734534986,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9861602783203125,0,7.908599853515625,0,0,0,0,51076.709228515625,18518.587829589844,4545.227600097656,16794431488,6979321856,7596785664,0
199,1740734535186,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0.4980316162109375,0.48061370849609375,0.4470062255859375,0.446807861328125,0.4516448974609375,0.45317840576171875,1.0417633056640625,0.45430755615234375,0.45169830322265625,0.45159912109375,0.452880859375,0.44710540771484375,0.840667724609375,0.4508056640625,2.7804946899414063,0.45026397705078125,16.454177856445313,0.44483184814453125,0.4535675048828125,0.4533233642578125,0,51077.121520996094,18518.65106201172,4545.227600097656,16794431488,6979321856,7597637632,0
200,1740734535387,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,1.2621917724609375,1.2929763793945313,1.2450027465820313,1.2449493408203125,1.247100830078125,1.2468490600585938,1.2686920166015625,1.2466506958007813,1.24639892578125,1.2462005615234375,1.2459030151367188,1.2459487915039063,1.2490463256835938,1.2489013671875,3.4046096801757813,1.2484970092773438,12.988136291503906,1.2607955932617188,1.245452880859375,1.2453460693359375,0,51077.498962402344,18518.70147705078,4545.227600097656,16794431488,6979321856,7597637632,0
200,1740734535587,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50323486328125,0,9.139915466308594,0,0,0,0,51077.79608154297,18518.768676757813,4545.227600097656,16794431488,6979321856,7588044800,0
199,1740734535789,1506,2300,2300,2300,1488,1488,1488,1488,1488,1488,1488,1488,2300,2300,2300,2300,1506,2300,2300,2300,2.5591812133789063,2.343902587890625,2.3196182250976563,2.3195648193359375,2.3178253173828125,2.3178253173828125,2.3174896240234375,2.3171920776367188,2.317779541015625,2.317535400390625,2.317535400390625,2.317047119140625,2.3218917846679688,2.3217926025390625,4.920890808105469,2.3220367431640625,17.551734924316406,2.312164306640625,2.3200531005859375,2.3199539184570313,0,51078.26281738281,18518.82696533203,4545.227600097656,16794431488,6979321856,7587934208,0
