Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740556539348,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,52.73788070678711,3.7325515747070313,23.23290252685547,0,0,0,0,0,10.361526489257813,0,99.76544952392578,0,0,0,0,208200.36053466797,60919.552490234375,1032.6839599609375,16794431488,8047271936,8097812480,0
200,1740556539348,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,35.867279052734375,35.86579132080078,35.86875915527344,35.86875915527344,36.31819534301758,36.328575134277344,36.328575134277344,36.309295654296875,36.31671142578125,36.30335998535156,36.301876068115234,36.30039596557617,36.48580551147461,35.867279052734375,39.689697265625,35.856895446777344,80.86267852783203,35.79756164550781,36.186180114746094,35.858375549316406,0,208200.36053466797,60919.805114746094,1032.6839599609375,16794431488,8047271936,8099233792,0
200,1740556539549,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,5.842826843261719,0,11.776695251464844,0,25.726882934570313,0,0.23848724365234375,0,0,208202.12286376953,60920.661865234375,1032.6839599609375,16794431488,8047271936,8100634624,0
200,1740556539750,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,2.0691146850585938,1.6288833618164063,1.6295623779296875,1.6295166015625,1.6290283203125,1.6286392211914063,1.6284942626953125,1.6282501220703125,1.6276626586914063,1.6275634765625,1.6274642944335938,1.6270751953125,1.6287841796875,1.6286392211914063,2.8584365844726563,1.6284942626953125,16.74884033203125,1.6351394653320313,1.6272659301757813,1.6271209716796875,0,208202.5980834961,60920.70196533203,1032.6841430664063,16794431488,8047271936,8100544512,0
199,1740556539950,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,0.00734710693359375,0,0,0,0,0,1.9140625,0,0,0,0,0,0,0,1.8700790405273438,0,13.837242126464844,0,0,0,0,208202.94561767578,60920.73388671875,1032.6841430664063,16794431488,8047271936,8095526912,0
199,1740556540151,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5523757934570313,0,17.077438354492188,0,0,0,0,208203.46997070313,60920.790100097656,1032.6841430664063,16794431488,8047271936,8094617600,0
200,1740556540351,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,1.3687362670898438,1.1307525634765625,1.1304550170898438,1.1303558349609375,1.1281814575195313,1.1288223266601563,1.1300582885742188,1.1275863647460938,1.1274871826171875,1.1299057006835938,1.1271438598632813,1.1267929077148438,1.1306533813476563,1.1304550170898438,10.733100891113281,1.1280288696289063,12.730316162109375,1.1302032470703125,1.1302566528320313,1.1300048828125,0,208203.81408691406,60920.85369873047,1032.6841430664063,16794431488,8047271936,8094232576,0
200,1740556540552,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,0.30266571044921875,0.14380645751953125,0,0,0,0,0.0530853271484375,0,0,0,0,0,0,0,3.6043930053710938,0,20.28966522216797,0,0.0267181396484375,0,0,208204.40447998047,60920.94903564453,1032.6841430664063,16794431488,8047271936,8085688320,0
200,1740556540752,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,1.62615966796875,0.992919921875,0.96954345703125,0.9694976806640625,0.9680557250976563,0.9678573608398438,0.9637985229492188,0.9508743286132813,0.96875,0.982818603515625,0.9788055419921875,0.9811325073242188,0.9659271240234375,0.96588134765625,1.6528472900390625,0.964691162109375,17.669143676757813,0.935028076171875,0.9748458862304688,0.9744949340820313,0,208204.8848876953,60920.988037109375,1032.6842651367188,16794431488,8047271936,8085565440,0
200,1740556540953,1506,2300,2300,2300,1488,2300,1488,1488,1488,1488,1488,2300,1506,2300,2300,2300,2300,2300,2300,2300,0,0,2.0474090576171875,0,0,0,18.875503540039063,3.8743438720703125,8.523391723632813,0,0,0,15.452392578125,0,32.377960205078125,0,35.918190002441406,0,6.6613006591796875,0,0,208207.56280517578,60923.35711669922,1032.7032470703125,16794431488,8047271936,8099160064,0
