Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740741721736,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,16.377593994140625,16.367645263671875,15.689460754394531,15.679512023925781,17.208328247070313,17.193405151367188,17.21662139892578,17.40564727783203,17.118789672851563,17.10552215576172,17.13703155517578,17.28460693359375,17.379119873046875,16.346092224121094,61.89726257324219,15.294822692871094,100,14.762550354003906,15.701065063476563,15.691116333007813,0,99487.2192993164,55169.888122558594,4575.890686035156,16794431488,6979321856,5501157376,0
200,1740741721736,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0,0,7.9637603759765625,0,1.5370864868164063,1.532318115234375,1.5293350219726563,1.5573501586914063,1.314178466796875,1.3469619750976563,1.314178466796875,1.3123931884765625,26.03272247314453,0,38.240604400634766,0,86.37184143066406,0,23.05152130126953,0,0,99487.31524658203,55169.9091796875,4575.890686035156,16794431488,6979321856,5503553536,0
199,1740741721937,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,2.1761245727539063,0,4.966117858886719,0,7.081268310546875,0,0,0,0,99487.8490600586,55170.10107421875,4575.890686035156,16794431488,6979321856,5503836160,0
200,1740741722137,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,1.776824951171875,1.7307586669921875,1.722442626953125,1.7223434448242188,1.754669189453125,1.7557449340820313,1.7559432983398438,1.7535476684570313,1.7547225952148438,1.7526168823242188,1.7509078979492188,1.753936767578125,1.7746734619140625,1.7244033813476563,2.227203369140625,1.7210769653320313,12.462753295898438,1.7058639526367188,1.7237167358398438,1.7236175537109375,0,99488.20977783203,55170.129943847656,4575.8914794921875,16794431488,6979321856,5503975424,0
200,1740741722338,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0.08376312255859375,0.08356475830078125,0.08045196533203125,0.0802001953125,0.15316009521484375,0.1529083251953125,0.15401458740234375,0.154571533203125,0.14527130126953125,0.1458282470703125,0.1448211669921875,0.1445159912109375,0.19788360595703125,0.084320068359375,15.6409912109375,0.0836181640625,36.097328186035156,0.05542755126953125,0.08135223388671875,0.08180999755859375,0,99488.8588256836,55170.36083984375,4575.8914794921875,16794431488,6979321856,5501620224,0
200,1740741722539,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.227226257324219,0,0,0,0,99488.95208740234,55170.38214111328,4575.8914794921875,16794431488,6979321856,5501607936,0
200,1740741722739,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16504669189453125,0,7.968803405761719,0,0,0,0,99489.13903808594,55170.42736816406,4575.892028808594,16794431488,6979321856,5501587456,0
199,1740741722940,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.728866577148438,0,0,0,0,99489.45892333984,55170.6201171875,4575.892028808594,16794431488,6979321856,5501530112,0
200,1740741723141,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0.39096832275390625,0.343353271484375,0.35654449462890625,0.3566436767578125,0.3887939453125,0.3885955810546875,0.3885498046875,0.38825225830078125,0.3931884765625,0.39289093017578125,0.39289093017578125,0.3988189697265625,0.3510589599609375,0.351898193359375,0.7203445434570313,0.33194732666015625,13.816680908203125,0.31683349609375,0.36409759521484375,0.35506439208984375,0,99489.69647216797,55170.64422607422,4575.8922119140625,16794431488,6979321856,5501476864,0
200,1740741723341,1506,2300,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,1506,1506,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5812759399414063,0,18.199386596679688,0,0,0,0,99490.14361572266,55170.919494628906,4575.8922119140625,16794431488,6979321856,5500370944,0
