Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740741681638,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,10.054862976074219,10.056510925292969,9.535774230957031,9.545631408691406,12.41375732421875,12.41375732421875,12.408828735351563,12.410476684570313,12.3759765625,12.394050598144531,12.384193420410156,12.377616882324219,10.097572326660156,10.097572326660156,9.542350769042969,100,52.3802490234375,9.507850646972656,9.542350769042969,9.542350769042969,0,99393.23828125,55118.9580078125,4575.846496582031,16794431488,6979321856,5511540736,0
200,1740741681638,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0,0.845977783203125,0,0,0,0,0,0,0,0,0,0,1.4160842895507813,0,0,34.533042907714844,49.88931655883789,0,16.17022705078125,0,0,99393.71667480469,55119.385986328125,4575.846496582031,16794431488,6979321856,5512691712,0
199,1740741681840,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0.5342330932617188,5.572662353515625,0.5173263549804688,0.5172271728515625,0.5655517578125,0.567169189453125,0.5651168823242188,0.5654525756835938,0.5595474243164063,0.5553436279296875,0.5545578002929688,0.554168701171875,2.514892578125,0.5192794799804688,0.5075531005859375,6.813667297363281,1.3721542358398438,0.5149765014648438,0.5134658813476563,0.5130233764648438,0,99394.07556152344,55119.47198486328,4575.846618652344,16794431488,6979321856,5512851456,0
200,1740741682040,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0.26288604736328125,0.43471527099609375,0.26194000244140625,0.2617950439453125,0.25890350341796875,0.25890350341796875,0.25830841064453125,0.25811004638671875,0.25940704345703125,0.25910186767578125,0.2589569091796875,0.25865936279296875,0.37192535400390625,0.26039886474609375,0.25208282470703125,21.145797729492188,1.1804580688476563,0.26194000244140625,0.2615966796875,0.261444091796875,0,99394.46765136719,55119.693298339844,4575.846618652344,16794431488,6979321856,5512835072,0
200,1740741682241,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0.13661956787109375,14.823005676269531,0.13382720947265625,0.13362884521484375,0.16668701171875,0.1661376953125,0.16588592529296875,0.16643524169921875,0.173614501953125,0.1732635498046875,0.1732635498046875,0.173065185546875,2.1652450561523438,0.09209442138671875,0.08451080322265625,14.6046142578125,8.732383728027344,0.1035614013671875,0.14105224609375,0.14145660400390625,0,99394.90460205078,55119.79260253906,4575.846618652344,16794431488,6979321856,5511897088,0
200,1740741682441,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0,2.0468902587890625,0,0,0,0,0,0,0,0,0,0,0,0,0,9.339103698730469,0.20595550537109375,0,0,0,0,99395.09356689453,55119.83447265625,4575.846740722656,16794431488,6979321856,5511225344,0
200,1740741682642,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.303977966308594,16.60851287841797,0,0,0,0,99395.48693847656,55119.9892578125,4575.846740722656,16794431488,6979321856,5510197248,0
200,1740741682842,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.877288818359375,0,0,0,0,0,99395.74908447266,55120.01922607422,4575.846862792969,16794431488,6979321856,5510197248,0
200,1740741683043,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0.21898651123046875,0.1899261474609375,0.2615966796875,0.261749267578125,0.2060394287109375,0.205841064453125,0.20528411865234375,0.2060394287109375,0.19269561767578125,0.1927490234375,0.1927947998046875,0.19289398193359375,0.190582275390625,0.19073486328125,0.1844329833984375,13.834800720214844,9.046806335449219,0.19002532958984375,0.24008941650390625,0.24024200439453125,0,99396.20080566406,55120.264587402344,4575.846862792969,16794431488,6979321856,5510139904,0
200,1740741683244,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,2300,1506,2300,2300,1506,2300,2300,2300,0.1568603515625,1.0595474243164063,0.1443939208984375,0.14217376708984375,0.17697906494140625,0.1766357421875,0.176239013671875,0.17594146728515625,0.2001495361328125,0.19965362548828125,0.199310302734375,0.199066162109375,0.5643539428710938,0.14971923828125,0.1266937255859375,4.5685272216796875,1.198516845703125,0.13201904296875,0.14601898193359375,0.1448822021484375,0,99396.47802734375,55120.30517578125,4575.846862792969,16794431488,6979321856,5508780032,0
