Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740741621379,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,7.3294219970703125,0,0,0,0,0,0,0,0,0,0,54.15413284301758,0,0,97.1484375,0.28549957275390625,0,0,99265.07946777344,55053.08984375,4575.81201171875,16794431488,6979321856,5542068224,0
200,1740741621379,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.33486938476563,0,0,76.01229095458984,66.88479614257813,0,0,99265.12091064453,55053.08984375,4575.81201171875,16794431488,6979321856,5542055936,0
200,1740741621580,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6537551879882813,0,0,20.622047424316406,0,0,0,99265.63861083984,55053.24774169922,4575.81201171875,16794431488,6979321856,5541683200,0
200,1740741621780,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,2.098663330078125,2.0980300903320313,2.0958786010742188,2.0956802368164063,2.1334991455078125,2.1331558227539063,2.1333999633789063,2.1327133178710938,2.128753662109375,2.1283187866210938,2.1282196044921875,2.1275863647460938,2.0950469970703125,2.094757080078125,7.5266876220703125,2.0866928100585938,2.0857696533203125,8.23974609375,2.0933380126953125,2.0931472778320313,0,99265.80279541016,55053.27801513672,4575.812194824219,16794431488,6979321856,5541212160,0
199,1740741621981,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0.6524658203125,1.0825347900390625,0.6946640014648438,0.7695465087890625,0.7575454711914063,0.7548141479492188,0.7558059692382813,0.7569503784179688,0.7386016845703125,0.7384033203125,0.7382049560546875,0.7384490966796875,0.6501846313476563,0.6501388549804688,18.248580932617188,0.6377410888671875,0.625640869140625,19.27979278564453,0.69927978515625,0.6985855102539063,0,99266.19116210938,55053.40252685547,4575.812194824219,16794431488,6979321856,5537533952,0
199,1740741622182,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9355926513671875,0,0,18.95989227294922,0,0,0,99266.85083007813,55053.700439453125,4575.812194824219,16794431488,6979321856,5536985088,0
200,1740741622382,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,2.2749710083007813,2.2745285034179688,2.2712478637695313,2.2711029052734375,2.281524658203125,2.281280517578125,2.2810821533203125,2.2799606323242188,2.2907638549804688,2.2905197143554688,2.2902755737304688,2.2901763916015625,2.267242431640625,2.2647476196289063,2.3492202758789063,2.25701904296875,2.2499771118164063,7.02984619140625,2.2718887329101563,2.27178955078125,0,99266.93371582031,55053.711853027344,4575.812194824219,16794431488,6979321856,5536985088,0
200,1740741622582,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.659950256347656,0,0,0,99267.29309082031,55053.847229003906,4575.812316894531,16794431488,6979321856,5536894976,0
199,1740741622783,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4803237915039063,0,0,7.22314453125,0,0,0,99267.71618652344,55053.98486328125,4575.812316894531,16794431488,6979321856,5536858112,0
200,1740741622984,1506,1506,2300,2300,2300,1488,1488,2300,2300,2300,2300,2300,1506,2300,2300,2300,2300,2300,1506,2300,0,0.39476776123046875,0,0.44055938720703125,0,0,0,0,0,0,0,0,0,0,1.0883331298828125,0,0,8.961830139160156,0,0,0,99267.87384033203,55054.00939941406,4575.812316894531,16794431488,6979321856,5535412224,0
